airport terminal,We waited at the airport terminal.,공항 터미널,우리는 공항 터미널에서 기다렸어요.,空港ターミナル,空港ターミナルで待ちました。,航站楼,我们在航站楼等候。,terminal del aeropuerto,Esperamos en la terminal del aeropuerto.,nhà ga sân bay,Chúng tôi đợi ở nhà ga sân bay.,อาคารผู้โดยสาร,เรารอที่อาคารผู้โดยสาร,terminal bandara,Kami menunggu di terminal bandara.
delay,The flight was delayed by two hours.,지연,비행기가 2시간 지연되었어요.,遅延,フライトが2時間遅延した。,延误,航班延误了两个小时。,retraso; demora,El vuelo se retrasó dos horas.,trì hoãn; chậm trễ,Chuyến bay bị trì hoãn hai giờ.,ล่าช้า,เที่ยวบินล่าช้าสองชั่วโมง,keterlambatan; terlambat,Penerbangan tertunda dua jam.
cancel,They cancelled the concert due to rain.,취소하다,비 때문에 콘서트가 취소되었어요.,キャンセルする; 中止する,雨のためコンサートが中止された。,取消,因为下雨他们取消了音乐会。,cancelar,Cancelaron el concierto por la lluvia.,hủy,Họ hủy buổi hòa nhạc vì mưa.,ยกเลิก,พวกเขายกเลิกคอนเสิร์ตเนื่องจากฝนตก,membatalkan,Mereka membatalkan konser karena hujan.
announce,The teacher announced the test results.,발표하다,선생님이 시험 결과를 발표했어요.,発表する,先生がテスト結果を発表した。,宣布,老师宣布了考试成绩。,anunciar,El maestro anunció los resultados del examen.,thông báo,Giáo viên thông báo kết quả thi.,ประกาศ,ครูประกาศผลสอบ,mengumumkan,Guru mengumumkan hasil ujian.
celebrate,We celebrated his birthday with a cake.,축하하다,우리는 케이크로 그의 생일을 축하했어요.,祝う,ケーキで彼の誕生日を祝った。,庆祝,我们用蛋糕庆祝他的生日。,celebrar,Celebramos su cumpleaños con un pastel.,ăn mừng; kỷ niệm,Chúng tôi ăn mừng sinh nhật anh ấy với bánh kem.,ฉลอง,เราฉลองวันเกิดของเขาด้วยเค้ก,merayakan,Kami merayakan ulang tahunnya dengan kue.
decorate,She decorated the room with balloons.,장식하다,그녀는 풍선으로 방을 장식했어요.,飾る,彼女は風船で部屋を飾った。,装饰,她用气球装饰了房间。,decorar,Ella decoró la habitación con globos.,trang trí,Cô ấy trang trí phòng bằng bóng bay.,ตกแต่ง,เธอตกแต่งห้องด้วยลูกโป่ง,menghias; mendekorasi,Dia menghias ruangan dengan balon.
wrap,She wrapped the birthday present carefully.,포장하다,그녀는 생일 선물을 조심스럽게 포장했어요.,包む,彼女は誕生日プレゼントを丁寧に包んだ。,包装,她仔细地包装了生日礼物。,envolver,Ella envolvió el regalo de cumpleaños con cuidado.,gói,Cô ấy gói quà sinh nhật cẩn thận.,ห่อ,เธอห่อของขวัญวันเกิดอย่างระมัดระวัง,membungkus,Dia membungkus hadiah ulang tahun dengan hati-hati.
balloon,The children played with colorful balloons.,풍선,아이들이 다채로운 풍선으로 놀았어요.,風船,子供たちはカラフルな風船で遊んだ。,气球,孩子们玩着彩色气球。,globo,Los niños jugaron con globos de colores.,bóng bay,Bọn trẻ chơi với bóng bay nhiều màu.,ลูกโป่ง,เด็ก ๆ เล่นลูกโป่งหลากสี,balon,Anak-anak bermain dengan balon warna-warni.
candle,She blew out the candles on the cake.,촛불; 양초,그녀는 케이크 위의 초를 불었어요.,ろうそく; キャンドル,彼女はケーキのろうそくを吹き消した。,蜡烛,她吹灭了蛋糕上的蜡烛。,vela,Ella sopló las velas del pastel.,nến,Cô ấy thổi nến trên bánh kem.,เทียน,เธอเป่าเทียนบนเค้ก,lilin,Dia meniup lilin di kue.
ribbon,She tied a red ribbon on the gift box.,리본,그녀는 선물 상자에 빨간 리본을 묶었어요.,リボン,彼女はプレゼント箱に赤いリボンを結んだ。,丝带,她在礼品盒上系了红丝带。,listón; cinta,Ella ató un listón rojo en la caja de regalo.,ruy băng,Cô ấy buộc ruy băng đỏ lên hộp quà.,ริบบิ้น,เธอผูกริบบิ้นสีแดงบนกล่องของขวัญ,pita,Dia mengikat pita merah di kotak hadiah.
