fabric,The dress is made of silk fabric.,직물; 천,그 드레스는 실크 천으로 만들어졌어요.,生地; 布地,そのドレスはシルクの生地で作られている。,面料; 织物,这件裙子是丝绸面料做的。,tela; tejido,El vestido está hecho de tela de seda.,vải,Chiếc váy làm bằng vải lụa.,ผ้า; สิ่งทอ,ชุดนี้ทำจากผ้าไหม,kain,Gaun itu terbuat dari kain sutra.
facilitate,The new system facilitates communication.,촉진하다; 용이하게 하다,새로운 시스템이 의사소통을 촉진해요.,促進する; 容易にする,新しいシステムがコミュニケーションを促進する。,促进; 便于,新系统促进了沟通。,facilitar,El nuevo sistema facilita la comunicación.,tạo điều kiện; hỗ trợ,Hệ thống mới hỗ trợ giao tiếp.,อำนวยความสะดวก,ระบบใหม่อำนวยความสะดวกในการสื่อสาร,memfasilitasi; mempermudah,Sistem baru memfasilitasi komunikasi.
factor,Many factors contributed to the accident.,요인; 요소,많은 요인이 사고에 기여했어요.,要因; 要素,多くの要因が事故に関与した。,因素,很多因素导致了这起事故。,factor,Muchos factores contribuyeron al accidente.,yếu tố; nhân tố,Nhiều yếu tố góp phần gây ra tai nạn.,ปัจจัย,ปัจจัยหลายอย่างส่งผลให้เกิดอุบัติเหตุ,faktor,Banyak faktor berkontribusi pada kecelakaan itu.
faculty,The university has an excellent faculty.,교수진; 학부,대학에 훌륭한 교수진이 있어요.,教授陣; 学部,その大学には優れた教授陣がいる。,教职员工; 系,这所大学有优秀的教职员工。,facultad; profesorado,La universidad tiene un excelente profesorado.,khoa; giảng viên,Trường đại học có đội ngũ giảng viên xuất sắc.,คณะ; อาจารย์,มหาวิทยาลัยมีคณาจารย์ที่ยอดเยี่ยม,fakultas; staf pengajar,Universitas memiliki staf pengajar yang sangat baik.
fatal,The accident was nearly fatal.,치명적인,그 사고는 거의 치명적이었어요.,致命的な,その事故は致命的になるところだった。,致命的,那次事故几乎是致命的。,fatal; mortal,El accidente fue casi fatal.,chí mạng; chết người,Tai nạn gần như gây chết người.,ร้ายแรง; ถึงตาย,อุบัติเหตุนั้นเกือบจะถึงแก่ชีวิต,fatal; mematikan,Kecelakaan itu hampir fatal.
feasible,The plan seems feasible with the current budget.,실현 가능한,현재 예산으로 그 계획은 실현 가능해 보여요.,実現可能な; 実行可能な,現在の予算でその計画は実行可能に見える。,可行的,这个计划在目前的预算下似乎是可行的。,factible; viable,El plan parece factible con el presupuesto actual.,khả thi,Kế hoạch có vẻ khả thi với ngân sách hiện tại.,เป็นไปได้; ทำได้,แผนดูเป็นไปได้ด้วยงบประมาณปัจจุบัน,layak; memungkinkan,Rencana itu tampak layak dengan anggaran saat ini.
feature,The phone has many useful features.,특징; 기능,그 전화기에는 유용한 기능이 많아요.,特徴; 機能,その電話には多くの便利な機能がある。,特点; 功能,这部手机有很多实用功能。,característica; función,El teléfono tiene muchas funciones útiles.,tính năng; đặc điểm,Điện thoại có nhiều tính năng hữu ích.,คุณสมบัติ; ฟีเจอร์,โทรศัพท์มีคุณสมบัติที่มีประโยชน์มากมาย,fitur,Ponsel ini memiliki banyak fitur berguna.
figure,The company reported impressive sales figures.,수치; 인물,회사가 인상적인 매출 수치를 보고했어요.,数字; 人物,会社は印象的な売上数字を報告した。,数字; 人物,公司报告了令人印象深刻的销售数字。,cifra; figura,La empresa reportó cifras de ventas impresionantes.,con số; nhân vật,Công ty báo cáo con số doanh thu ấn tượng.,ตัวเลข; บุคคลสำคัญ,บริษัทรายงานตัวเลขยอดขายที่น่าประทับใจ,angka; tokoh,Perusahaan melaporkan angka penjualan yang mengesankan.
finance,The government needs to improve public finance.,재정; 금융,정부는 공공 재정을 개선해야 해요.,財政; 金融,政府は公共財政を改善する必要がある。,财政; 金融,政府需要改善公共财政。,finanza; finanzas,El gobierno necesita mejorar las finanzas públicas.,tài chính,Chính phủ cần cải thiện tài chính công.,การเงิน,รัฐบาลต้องปรับปรุงการเงินสาธารณะ,keuangan; finansial,Pemerintah perlu meningkatkan keuangan publik.
flexible,We need a more flexible schedule.,유연한; 융통성 있는,더 유연한 일정이 필요해요.,柔軟な; 融通の利く,もっと柔軟なスケジュールが必要だ。,灵活的,我们需要一个更灵活的日程。,flexible,Necesitamos un horario más flexible.,linh hoạt,Chúng tôi cần lịch trình linh hoạt hơn.,ยืดหยุ่น,เราต้องการตารางเวลาที่ยืดหยุ่นมากขึ้น,fleksibel,Kami membutuhkan jadwal yang lebih fleksibel.
flourish,The garden flourished in the warm weather.,번성하다; 번영하다,정원이 따뜻한 날씨에 번성했어요.,栄える; 繁栄する,暖かい天気で庭が栄えた。,繁荣; 兴旺,花园在温暖的天气中茂盛生长。,florecer; prosperar,El jardín floreció con el clima cálido.,phát triển mạnh; hưng thịnh,Khu vườn phát triển mạnh trong thời tiết ấm.,เจริญรุ่งเรือง,สวนเจริญรุ่งเรืองในสภาพอากาศอบอุ่น,berkembang pesat,Taman itu berkembang pesat dalam cuaca hangat.
forecast,The weather forecast predicts rain tomorrow.,예측; 예보,일기 예보에 따르면 내일 비가 올 거예요.,予測; 予報,天気予報では明日雨だ。,预报; 预测,天气预报说明天会下雨。,pronóstico; previsión,El pronóstico del tiempo predice lluvia mañana.,dự báo,Dự báo thời tiết cho biết ngày mai mưa.,พยากรณ์,พยากรณ์อากาศทำนายว่าพรุ่งนี้ฝนตก,prakiraan; ramalan,Prakiraan cuaca memprediksi hujan besok.
formal,The event requires formal clothing.,공식적인; 격식의,행사에는 격식 있는 옷이 필요해요.,正式な; フォーマルな,イベントにはフォーマルな服装が必要だ。,正式的; 正规的,活动要求穿正装。,formal,El evento requiere ropa formal.,trang trọng; chính thức,Sự kiện yêu cầu trang phục trang trọng.,เป็นทางการ; ทางการ,งานนี้ต้องใส่ชุดทางการ,formal; resmi,Acara tersebut memerlukan pakaian formal.
former,The former president attended the ceremony.,전; 이전의,전 대통령이 행사에 참석했어요.,前の; かつての,前大統領が式典に出席した。,前任的; 以前的,前总统出席了典礼。,anterior; antiguo,El expresidente asistió a la ceremonia.,cựu; trước đây,Cựu tổng thống tham dự buổi lễ.,อดีต; ก่อนหน้า,อดีตประธานาธิบดีเข้าร่วมพิธี,mantan; terdahulu,Mantan presiden menghadiri upacara tersebut.
formula,The scientist developed a new formula.,공식; 방법,과학자가 새로운 공식을 개발했어요.,公式; 方程式,科学者が新しい公式を開発した。,公式; 配方,科学家开发了一个新公式。,fórmula,El científico desarrolló una nueva fórmula.,công thức,Nhà khoa học phát triển công thức mới.,สูตร,นักวิทยาศาสตร์พัฒนาสูตรใหม่,rumus; formula,Ilmuwan mengembangkan rumus baru.
fortune,He made a fortune in real estate.,재산; 행운,그는 부동산으로 큰 재산을 모았어요.,財産; 幸運,彼は不動産で財産を築いた。,财富; 运气,他在房地产上发了大财。,fortuna; suerte,Hizo una fortuna en bienes raíces.,tài sản; vận may,Anh ấy kiếm được tài sản lớn từ bất động sản.,โชคลาภ; ทรัพย์สมบัติ,เขาสร้างฐานะจากอสังหาริมทรัพย์,kekayaan; keberuntungan,Dia menghasilkan kekayaan dari properti.
foundation,Education is the foundation of success.,기초; 재단,교육은 성공의 기초예요.,基盤; 財団,教育は成功の基盤だ。,基础; 基金会,教育是成功的基础。,fundamento; fundación,La educación es el fundamento del éxito.,nền tảng; quỹ,Giáo dục là nền tảng của thành công.,รากฐาน; มูลนิธิ,การศึกษาเป็นรากฐานของความสำเร็จ,fondasi; yayasan,Pendidikan adalah fondasi kesuksesan.
fraction,Only a small fraction of applicants were accepted.,일부; 분수,지원자의 일부만 합격했어요.,ごく一部; 分数,応募者のごく一部だけが合格した。,一小部分; 分数,只有一小部分申请人被录取。,fracción,Solo una pequeña fracción de solicitantes fue aceptada.,phần nhỏ; phân số,Chỉ một phần nhỏ ứng viên được chấp nhận.,เศษส่วน; ส่วนน้อย,มีผู้สมัครเพียงส่วนน้อยเท่านั้นที่ได้รับเลือก,sebagian kecil; pecahan,Hanya sebagian kecil pelamar yang diterima.
