abolition,"The abolition of slavery was a turning point in history.",폐지,"노예제 폐지는 역사의 전환점이었다.",廃止,"奴隷制の廃止は歴史の転換点であった.",废除,"废除奴隶制是历史的转折点。",abolición,"La abolición de la esclavitud fue un punto de inflexión en la historia.",sự bãi bỏ,"Việc bãi bỏ chế độ nô lệ là bước ngoặt trong lịch sử.",การยกเลิก,"การยกเลิกทาสเป็นจุดเปลี่ยนในประวัติศาสตร์",penghapusan,"Penghapusan perbudakan adalah titik balik dalam sejarah."
absorb,"Plants absorb sunlight to produce energy.",흡수하다,"식물은 에너지를 생산하기 위해 햇빛을 흡수한다.",吸収する,"植物はエネルギーを生産するために日光を吸収する.",吸收,"植物吸收阳光来产生能量。",absorber,"Las plantas absorben la luz solar para producir energía.",hấp thụ,"Thực vật hấp thụ ánh sáng mặt trời để tạo ra năng lượng.",ดูดซับ,"พืชดูดซับแสงแดดเพื่อผลิตพลังงาน",menyerap,"Tanaman menyerap sinar matahari untuk menghasilkan energi."
accomplishment,"Graduating from university was her greatest accomplishment.",업적,"대학 졸업은 그녀의 가장 큰 업적이었다.",業績,"大学卒業は彼女の最大の業績だった.",成就,"大学毕业是她最大的成就。",logro,"Graduarse de la universidad fue su mayor logro.",thành tựu,"Tốt nghiệp đại học là thành tựu lớn nhất của cô ấy.",ความสำเร็จ,"การสำเร็จการศึกษาจากมหาวิทยาลัยเป็นความสำเร็จที่ยิ่งใหญ่ที่สุดของเธอ",pencapaian,"Lulus dari universitas adalah pencapaian terbesarnya."
accumulation,"The accumulation of debt can lead to financial crisis.",축적,"부채의 축적은 재정 위기로 이어질 수 있다.",蓄積,"負債の蓄積は財政危機につながる可能性がある.",积累,"债务的积累可能导致金融危机。",acumulación,"La acumulación de deuda puede llevar a una crisis financiera.",sự tích lũy,"Sự tích lũy nợ có thể dẫn đến khủng hoảng tài chính.",การสะสม,"การสะสมหนี้สามารถนำไปสู่วิกฤตการเงิน",akumulasi,"Akumulasi utang dapat menyebabkan krisis keuangan."
adaptation,"The movie is an adaptation of a famous novel.",각색,"그 영화는 유명한 소설의 각색이다.",脚色,"その映画は有名な小説の脚色だ.",改编,"这部电影是一部著名小说的改编。",adaptación,"La película es una adaptación de una novela famosa.",sự chuyển thể,"Bộ phim là sự chuyển thể của một cuốn tiểu thuyết nổi tiếng.",การดัดแปลง,"ภาพยนตร์เรื่องนี้เป็นการดัดแปลงจากนวนิยายชื่อดัง",adaptasi,"Film ini adalah adaptasi dari novel terkenal."
administer,"The nurse will administer the vaccine.",투여하다,"간호사가 백신을 투여할 것이다.",投与する,"看護師がワクチンを投与する.",注射,"护士将注射疫苗。",administrar,"La enfermera administrará la vacuna.",tiêm,"Y tá sẽ tiêm vắc-xin.",ฉีดยา,"พยาบาลจะฉีดวัคซีน",memberikan,"Perawat akan memberikan vaksin."
adoption,"The adoption of new technology improved efficiency.",도입,"새로운 기술의 도입이 효율성을 향상시켰다.",導入,"新しい技術の導入が効率性を向上させた.",采用,"新技术的采用提高了效率。",adopción,"La adopción de nueva tecnología mejoró la eficiencia.",sự áp dụng,"Việc áp dụng công nghệ mới đã cải thiện hiệu quả.",การนำมาใช้,"การนำเทคโนโลยีใหม่มาใช้ช่วยเพิ่มประสิทธิภาพ",penerapan,"Penerapan teknologi baru meningkatkan efisiensi."
aggravate,"Loud noise can aggravate a headache.",악화시키다,"큰 소음은 두통을 악화시킬 수 있다.",悪化させる,"騒音は頭痛を悪化させることがある.",加重,"噪音会加重头痛。",agravar,"El ruido fuerte puede agravar un dolor de cabeza.",làm trầm trọng,"Tiếng ồn lớn có thể làm trầm trọng thêm cơn đau đầu.",ทำให้แย่ลง,"เสียงดังสามารถทำให้อาการปวดหัวแย่ลง",memperburuk,"Suara keras dapat memperburuk sakit kepala."
aggregate,"We need to aggregate the data from all departments.",종합하다,"우리는 모든 부서의 데이터를 종합해야 한다.",集約する,"すべての部門のデータを集約する必要がある.",汇总,"我们需要汇总所有部门的数据。",agregar,"Necesitamos agregar los datos de todos los departamentos.",tổng hợp,"Chúng ta cần tổng hợp dữ liệu từ tất cả các phòng ban.",รวบรวม,"เราต้องรวบรวมข้อมูลจากทุกแผนก",mengumpulkan,"Kita perlu mengumpulkan data dari semua departemen."
allegation,"The allegation of fraud led to an investigation.",혐의,"사기 혐의가 수사로 이어졌다.",疑惑,"詐欺の疑惑が調査につながった.",指控,"欺诈指控导致了调查。",acusación,"La acusación de fraude condujo a una investigación.",cáo buộc,"Cáo buộc gian lận đã dẫn đến cuộc điều tra.",ข้อกล่าวหา,"ข้อกล่าวหาเรื่องฉ้อโกงนำไปสู่การสอบสวน",tuduhan,"Tuduhan penipuan menyebabkan penyelidikan."
alleviate,"Medicine can alleviate pain and discomfort.",완화하다,"약은 통증과 불편감을 완화할 수 있다.",緩和する,"薬は痛みや不快感を緩和することができる.",缓解,"药物可以缓解疼痛和不适。",aliviar,"La medicina puede aliviar el dolor y la incomodidad.",giảm bớt,"Thuốc có thể giảm bớt đau đớn và khó chịu.",บรรเทา,"ยาสามารถบรรเทาความเจ็บปวดและความไม่สบาย",meringankan,"Obat dapat meringankan rasa sakit dan ketidaknyamanan."
amendment,"The amendment to the contract was approved.",수정안,"계약 수정안이 승인되었다.",修正,"契約の修正が承認された.",修正案,"合同修正案获得批准。",enmienda,"La enmienda al contrato fue aprobada.",sự sửa đổi,"Sự sửa đổi hợp đồng đã được phê duyệt.",การแก้ไข,"การแก้ไขสัญญาได้รับการอนุมัติ",amandemen,"Amandemen kontrak telah disetujui."
anticipation,"There was great anticipation for the new product launch.",기대,"신제품 출시에 대한 큰 기대가 있었다.",期待,"新製品発売への大きな期待があった.",期待,"人们对新产品发布充满期待。",anticipación,"Había una gran anticipación por el lanzamiento del nuevo producto.",sự mong đợi,"Có sự mong đợi lớn cho việc ra mắt sản phẩm mới.",ความคาดหวัง,"มีความคาดหวังอย่างมากสำหรับการเปิดตัวผลิตภัณฑ์ใหม่",antisipasi,"Ada antisipasi besar untuk peluncuran produk baru."
applicable,"This rule is applicable to all employees.",적용 가능한,"이 규칙은 모든 직원에게 적용 가능하다.",適用可能な,"この規則はすべての従業員に適用可能だ.",适用的,"此规则适用于所有员工。",aplicable,"Esta regla es aplicable a todos los empleados.",có thể áp dụng,"Quy tắc này có thể áp dụng cho tất cả nhân viên.",ใช้ได้,"กฎนี้ใช้ได้กับพนักงานทุกคน",berlaku,"Aturan ini berlaku untuk semua karyawan."
appoint,"The board will appoint a new director next month.",임명하다,"이사회가 다음 달에 새 이사를 임명할 것이다.",任命する,"取締役会が来月新しい取締役を任命する.",任命,"董事会将于下月任命新董事。",nombrar,"La junta nombrará un nuevo director el próximo mes.",bổ nhiệm,"Hội đồng sẽ bổ nhiệm giám đốc mới vào tháng tới.",แต่งตั้ง,"คณะกรรมการจะแต่งตั้งผู้อำนวยการคนใหม่ในเดือนหน้า",menunjuk,"Dewan akan menunjuk direktur baru bulan depan."
approximate,"The approximate cost of the project is $50000.",대략적인,"프로젝트의 대략적인 비용은 5만 달러이다.",おおよその,"プロジェクトのおおよその費用は5万ドルだ.",大约的,"该项目的大约费用为5万美元。",aproximado,"El costo aproximado del proyecto es de $50000.",gần đúng,"Chi phí gần đúng của dự án là 50000 đô la.",โดยประมาณ,"ค่าใช้จ่ายโดยประมาณของโครงการคือ 50000 ดอลลาร์",perkiraan,"Biaya perkiraan proyek ini adalah $50000."
aspiration,"Her aspiration is to become a successful entrepreneur.",포부,"그녀의 포부는 성공적인 기업가가 되는 것이다.",志,"彼女の志は成功した起業家になることだ.",抱负,"她的抱负是成为一名成功的企业家。",aspiración,"Su aspiración es convertirse en una empresaria exitosa.",khát vọng,"Khát vọng của cô ấy là trở thành doanh nhân thành đạt.",ความปรารถนา,"ความปรารถนาของเธอคือการเป็นผู้ประกอบการที่ประสบความสำเร็จ",aspirasi,"Aspirasinya adalah menjadi pengusaha sukses."
