abeyance,"The project was held in abeyance until funding was secured.",보류,"자금이 확보될 때까지 프로젝트가 보류되었다.",保留,"資金が確保されるまでプロジェクトは保留された.",搁置,"项目被搁置直到资金到位。",suspensión,"El proyecto fue puesto en suspensión hasta que se aseguró la financiación.",đình chỉ,"Dự án bị đình chỉ cho đến khi đảm bảo được tài trợ.",ระงับ,"โครงการถูกระงับจนกว่าจะได้รับเงินทุน",ditangguhkan,"Proyek ditangguhkan sampai pendanaan terjamin."
abjure,"He abjured his former political beliefs publicly.",포기하다,"그는 이전의 정치적 신념을 공개적으로 포기했다.",放棄する,"彼は以前の政治的信条を公に放棄した.",放弃,"他公开放弃了以前的政治信仰。",abjurar,"Abjuró públicamente de sus anteriores creencias políticas.",từ bỏ,"Anh ấy công khai từ bỏ niềm tin chính trị trước đây.",สละ,"เขาสละความเชื่อทางการเมืองเดิมอย่างเปิดเผย",meninggalkan,"Dia secara terbuka meninggalkan keyakinan politiknya yang lama."
abnegate,"The monk abnegated all worldly possessions.",포기하다,"수도사는 모든 세속적 재산을 포기했다.",放棄する,"修道士はすべての世俗的な所有物を放棄した.",放弃,"僧侣放弃了所有世俗财产。",abnegar,"El monje abnegó todas las posesiones mundanas.",từ bỏ,"Nhà sư từ bỏ tất cả tài sản trần thế.",สละ,"พระสงฆ์สละทรัพย์สมบัติทางโลกทั้งหมด",melepaskan,"Biksu itu melepaskan semua harta duniawi."
ablation,"Laser ablation is used to remove tumors precisely.",절제,"레이저 절제가 종양을 정확하게 제거하는 데 사용된다.",切除,"レーザー切除は腫瘍を正確に除去するために使用される.",消融,"激光消融用于精确切除肿瘤。",ablación,"La ablación láser se utiliza para eliminar tumores con precisión.",cắt bỏ,"Cắt bỏ bằng laser được sử dụng để loại bỏ khối u chính xác.",การตัดออก,"การตัดด้วยเลเซอร์ใช้เพื่อเอาเนื้องอกออกอย่างแม่นยำ",ablasi,"Ablasi laser digunakan untuk mengangkat tumor secara tepat."
accede,"The government acceded to the demands of the protesters.",동의하다,"정부가 시위자들의 요구에 동의했다.",同意する,"政府は抗議者たちの要求に同意した.",同意,"政府同意了抗议者的要求。",acceder,"El gobierno accedió a las demandas de los manifestantes.",chấp thuận,"Chính phủ chấp thuận yêu cầu của người biểu tình.",ยินยอม,"รัฐบาลยินยอมตามข้อเรียกร้องของผู้ประท้วง",menyetujui,"Pemerintah menyetujui tuntutan para pengunjuk rasa."
accrete,"Sediment accretes along the riverbank over centuries.",축적되다,"퇴적물이 수세기에 걸쳐 강둑을 따라 축적된다.",堆積する,"堆積物は何世紀にもわたって川岸に堆積する.",积聚,"沉积物在数百年间沿河岸积聚。",acumular,"El sedimento se acumula a lo largo de la ribera durante siglos.",bồi đắp,"Trầm tích bồi đắp dọc bờ sông qua nhiều thế kỷ.",สะสม,"ตะกอนสะสมตามริมฝั่งแม่น้ำเป็นเวลาหลายศตวรรษ",menumpuk,"Sedimen menumpuk di sepanjang tepian sungai selama berabad-abad."
acerbic,"The acerbic critic spared no one in her reviews.",신랄한,"신랄한 비평가는 그녀의 리뷰에서 누구도 봐주지 않았다.",辛辣な,"辛辣な批評家はレビューで誰も容赦しなかった.",尖酸的,"尖酸的评论家在她的评论中谁也不放过。",ácido,"La crítica ácida no perdonó a nadie en sus reseñas.",gay gắt,"Nhà phê bình gay gắt không tha ai trong bài đánh giá.",เผ็ดร้อน,"นักวิจารณ์เผ็ดร้อนไม่ปราณีใครในบทวิจารณ์",tajam,"Kritikus yang tajam tidak menyisakan siapa pun dalam ulasannya."
adumbrate,"The report adumbrates the potential consequences of inaction.",암시하다,"보고서는 무행동의 잠재적 결과를 암시한다.",暗示する,"報告書は無行動の潜在的な結果を暗示している.",预示,"报告预示了不作为的潜在后果。",esbozar,"El informe esboza las posibles consecuencias de la inacción.",phác thảo,"Báo cáo phác thảo hậu quả tiềm tàng của việc không hành động.",บ่งชี้,"รายงานบ่งชี้ถึงผลที่อาจเกิดขึ้นจากการไม่ดำเนินการ",menguraikan,"Laporan ini menguraikan konsekuensi potensial dari tidak bertindak."
animus,"There was clear animus between the two rival companies.",적대감,"두 경쟁 회사 사이에 명확한 적대감이 있었다.",敵意,"2つのライバル企業の間には明確な敵意があった.",敌意,"两家竞争公司之间存在明显的敌意。",animosidad,"Había clara animosidad entre las dos empresas rivales.",sự thù địch,"Có sự thù địch rõ ràng giữa hai công ty đối thủ.",ความเป็นปฏิปักษ์,"มีความเป็นปฏิปักษ์อย่างชัดเจนระหว่างสองบริษัทคู่แข่ง",permusuhan,"Ada permusuhan yang jelas antara dua perusahaan saingan."
appurtenance,"The house was sold with all its appurtenances including the garden shed.",부속물,"집이 정원 창고를 포함한 모든 부속물과 함께 판매되었다.",付属物,"家は庭の物置を含むすべての付属物とともに売却された.",附属物,"房子连同所有附属物（包括花园小屋）一起出售。",accesorio,"La casa fue vendida con todos sus accesorios incluyendo el cobertizo del jardín.",phần phụ thuộc,"Ngôi nhà được bán cùng tất cả phần phụ thuộc bao gồm nhà kho vườn.",ส่วนประกอบ,"บ้านถูกขายพร้อมกับส่วนประกอบทั้งหมดรวมถึงโรงเก็บของในสวน",perlengkapan,"Rumah itu dijual dengan semua perlengkapannya termasuk gudang kebun."
assuage,"The teacher's kind words helped assuage the student's anxiety.",완화하다,"선생님의 친절한 말이 학생의 불안을 완화하는 데 도움이 되었다.",和らげる,"先生の優しい言葉が学生の不安を和らげるのに役立った.",缓解,"老师的善意话语帮助缓解了学生的焦虑。",aliviar,"Las amables palabras del profesor ayudaron a aliviar la ansiedad del estudiante.",xoa dịu,"Lời nói tử tế của giáo viên đã giúp xoa dịu lo âu của học sinh.",บรรเทา,"คำพูดดีๆ ของครูช่วยบรรเทาความวิตกกังวลของนักเรียน",meredakan,"Kata-kata baik guru membantu meredakan kecemasan siswa."
attenuate,"Distance attenuates the signal strength of radio waves.",감쇄시키다,"거리가 전파의 신호 강도를 감쇄시킨다.",減衰させる,"距離が電波の信号強度を減衰させる.",衰减,"距离会衰减无线电波的信号强度。",atenuar,"La distancia atenúa la intensidad de la señal de las ondas de radio.",giảm bớt,"Khoảng cách làm giảm bớt cường độ tín hiệu sóng vô tuyến.",ลดทอน,"ระยะทางลดทอนความแรงของสัญญาณคลื่นวิทยุ",melemahkan,"Jarak melemahkan kekuatan sinyal gelombang radio."
avuncular,"The avuncular professor was beloved by all his students.",다정한,"다정한 교수는 모든 학생들에게 사랑받았다.",叔父のような,"叔父のような教授はすべての学生に愛された.",慈祥的,"这位慈祥的教授深受所有学生的爱戴。",afable,"El profesor afable era querido por todos sus estudiantes.",hiền từ,"Vị giáo sư hiền từ được tất cả sinh viên yêu mến.",เป็นกันเอง,"อาจารย์ที่เป็นกันเองเป็นที่รักของนักศึกษาทุกคน",ramah,"Profesor yang ramah dicintai oleh semua mahasiswanya."
bifurcate,"The river bifurcates into two smaller streams at the valley.",갈라지다,"강이 계곡에서 두 개의 작은 시내로 갈라진다.",分岐する,"川は谷で2つの小さな流れに分岐する.",分叉,"河流在山谷处分叉成两条小溪。",bifurcar,"El río se bifurca en dos arroyos más pequeños en el valle.",rẽ nhánh,"Con sông rẽ nhánh thành hai dòng nhỏ ở thung lũng.",แยก,"แม่น้ำแยกออกเป็นสองลำธารเล็กที่หุบเขา",bercabang,"Sungai bercabang menjadi dua aliran kecil di lembah."
calumniate,"The politician was calumniated by his opponents during the campaign.",중상모략하다,"정치인이 선거 기간 동안 상대편에 의해 중상모략당했다.",中傷する,"政治家は選挙運動中に対立候補に中傷された.",诽谤,"政客在竞选期间被对手诽谤。",calumniar,"El político fue calumniado por sus oponentes durante la campaña.",vu khống,"Chính trị gia bị đối thủ vu khống trong chiến dịch tranh cử.",ใส่ร้าย,"นักการเมืองถูกใส่ร้ายโดยฝ่ายตรงข้ามระหว่างการหาเสียง",memfitnah,"Politisi itu difitnah oleh lawannya selama kampanye."
concatenate,"The program concatenates multiple data files into one output.",연결하다,"프로그램이 여러 데이터 파일을 하나의 출력으로 연결한다.",連結する,"プログラムは複数のデータファイルを1つの出力に連結する.",连接,"程序将多个数据文件连接成一个输出。",concatenar,"El programa concatena múltiples archivos de datos en una sola salida.",nối,"Chương trình nối nhiều tệp dữ liệu thành một đầu ra.",เชื่อมต่อ,"โปรแกรมเชื่อมต่อไฟล์ข้อมูลหลายไฟล์เป็นหนึ่งเอาต์พุต",menggabungkan,"Program ini menggabungkan beberapa file data menjadi satu output."
confute,"The scientist confuted the opponent's theory with new experimental data.",논박하다,"과학자가 새로운 실험 데이터로 상대방의 이론을 논박했다.",論駁する,"科学者は新しい実験データで相手の理論を論駁した.",驳斥,"科学家用新的实验数据驳斥了对手的理论。",refutar,"El científico refutó la teoría del oponente con nuevos datos experimentales.",bác bỏ,"Nhà khoa học bác bỏ lý thuyết của đối thủ bằng dữ liệu thí nghiệm mới.",หักล้าง,"นักวิทยาศาสตร์หักล้างทฤษฎีของคู่แข่งด้วยข้อมูลการทดลองใหม่",mematahkan,"Ilmuwan mematahkan teori lawan dengan data eksperimen baru."
contumacious,"The contumacious witness refused to answer questions.",반항적인,"반항적인 증인이 질문에 답하기를 거부했다.",反抗的な,"反抗的な証人は質問に答えることを拒否した.",抗命的,"抗命的证人拒绝回答问题。",contumaz,"El testigo contumaz se negó a responder preguntas.",ngoan cố,"Nhân chứng ngoan cố từ chối trả lời câu hỏi.",ดื้อรั้น,"พยานที่ดื้อรั้นปฏิเสธที่จะตอบคำถาม",membangkang,"Saksi yang membangkang menolak menjawab pertanyaan."
desideratum,"A stable internet connection is a desideratum for remote work.",필수 요건,"안정적인 인터넷 연결은 원격 근무의 필수 요건이다.",必要条件,"安定したインターネット接続はリモートワークの必要条件だ.",必备条件,"稳定的网络连接是远程工作的必备条件。",requisito,"Una conexión a internet estable es un requisito para el trabajo remoto.",điều kiện cần,"Kết nối internet ổn định là điều kiện cần cho làm việc từ xa.",สิ่งจำเป็น,"การเชื่อมต่ออินเทอร์เน็ตที่เสถียรเป็นสิ่งจำเป็นสำหรับการทำงานทางไกล",kebutuhan,"Koneksi internet yang stabil adalah kebutuhan untuk kerja jarak jauh."
dilettante,"He dismissed the amateur painter as a mere dilettante.",아마추어,"그는 아마추어 화가를 단순한 아마추어로 일축했다.",素人,"彼はアマチュア画家をただの素人だと一蹴した.",业余爱好者,"他把这位业余画家斥为业余爱好者。",diletante,"Desestimó al pintor aficionado como un mero diletante.",kẻ nghiệp dư,"Anh ta coi thường họa sĩ nghiệp dư như một kẻ nghiệp dư đơn thuần.",มือสมัครเล่น,"เขามองข้ามจิตรกรมือสมัครเล่นว่าเป็นเพียงมือสมัครเล่น",amatir,"Dia menolak pelukis amatir sebagai sekadar amatir."
