segmentation,The marketing team used segmentation to divide customers into groups.,세분화,마케팅 팀은 고객을 그룹으로 나누기 위해 세분화를 사용했어요.,セグメンテーション; 区分,マーケティングチームは顧客をグループに分けるためにセグメンテーションを使った。,细分,营销团队使用细分将客户分成不同群体。,segmentación,El equipo de marketing usó la segmentación para dividir a los clientes en grupos.,phân khúc,Đội marketing dùng phân khúc để chia khách hàng thành nhóm.,การแบ่งส่วน,ทีมการตลาดใช้การแบ่งส่วนเพื่อแบ่งลูกค้าออกเป็นกลุ่ม,segmentasi,Tim pemasaran menggunakan segmentasi untuk membagi pelanggan ke dalam kelompok.
turbulence,The plane experienced severe turbulence over the mountains.,난기류,비행기가 산 위에서 심한 난기류를 경험했어요.,乱気流,飛行機は山の上で激しい乱気流に遭遇した。,湍流; 颠簸,飞机在山上方遇到了强烈颠簸。,turbulencia,El avión experimentó severas turbulencias sobre las montañas.,nhiễu loạn không khí,Máy bay gặp nhiễu loạn không khí nghiêm trọng trên núi.,ความปั่นป่วนของอากาศ,เครื่องบินประสบความปั่นป่วนอย่างรุนแรงเหนือภูเขา,turbulensi,Pesawat mengalami turbulensi parah di atas pegunungan.
photovoltaic,Photovoltaic panels convert sunlight directly into electricity.,태양광 발전의,태양광 패널은 햇빛을 직접 전기로 변환해요.,太陽光発電の,太陽光パネルは日光を直接電気に変換する。,光伏的,光伏板将阳光直接转化为电能。,fotovoltaico,Los paneles fotovoltaicos convierten la luz solar directamente en electricidad.,quang điện,Tấm quang điện chuyển ánh sáng mặt trời thành điện.,โฟโตโวลตาอิก,แผงโฟโตโวลตาอิกแปลงแสงแดดเป็นไฟฟ้าโดยตรง,fotovoltaik,Panel fotovoltaik mengubah sinar matahari langsung menjadi listrik.
pasteurization,Pasteurization kills harmful bacteria in milk.,저온 살균,저온 살균은 우유 속 유해한 세균을 죽여요.,低温殺菌,低温殺菌は牛乳中の有害な細菌を殺す。,巴氏杀菌,巴氏杀菌能杀死牛奶中的有害细菌。,pasteurización,La pasteurización mata las bacterias dañinas de la leche.,thanh trùng,Thanh trùng tiêu diệt vi khuẩn có hại trong sữa.,การพาสเจอร์ไรส์,การพาสเจอร์ไรส์ฆ่าเชื้อแบคทีเรียที่เป็นอันตรายในนม,pasteurisasi,Pasteurisasi membunuh bakteri berbahaya dalam susu.
weave,The artisan learned to weave silk fabric by hand.,짜다; 직조하다,그 장인은 손으로 실크 직물을 짜는 법을 배웠어요.,織る,その職人は手でシルク生地を織ることを学んだ。,编织,工匠学会了手工编织丝绸面料。,tejer,El artesano aprendió a tejer tela de seda a mano.,dệt,Nghệ nhân học cách dệt vải lụa bằng tay.,ทอ,ช่างฝีมือเรียนรู้การทอผ้าไหมด้วยมือ,menenun,Pengrajin itu belajar menenun kain sutra dengan tangan.
coral,The coral reef supports thousands of marine species.,산호,산호초는 수천 종의 해양 생물을 지탱해요.,サンゴ,サンゴ礁は何千もの海洋種を支えている。,珊瑚,珊瑚礁支撑着数千种海洋物种。,coral,El arrecife de coral sostiene miles de especies marinas.,san hô,Rạn san hô hỗ trợ hàng nghìn loài sinh vật biển.,ปะการัง,แนวปะการังรองรับสิ่งมีชีวิตทางทะเลนับพันชนิด,karang,Terumbu karang mendukung ribuan spesies laut.
variance,"The developer applied for a zoning variance to build a taller structure.",용도 지역 변경 허가,개발자가 더 높은 건물을 짓기 위해 용도 지역 변경 허가를 신청했어요.,特例許可,開発者はより高い建物を建てるために用途地域の特例許可を申請した。,特例许可,开发商申请了分区特例许可以建造更高的建筑。,varianza urbanística,El desarrollador solicitó una varianza urbanística para construir una estructura más alta.,giấy phép ngoại lệ,Chủ đầu tư xin giấy phép ngoại lệ để xây công trình cao hơn.,การขอยกเว้นข้อกำหนดผังเมือง,ผู้พัฒนายื่นขอยกเว้นข้อกำหนดผังเมืองเพื่อสร้างอาคารที่สูงขึ้น,varians zonasi,Pengembang mengajukan varians zonasi untuk membangun struktur yang lebih tinggi.
fuselage,The fuselage of the aircraft was damaged during the landing.,동체,착륙 중에 항공기의 동체가 손상되었어요.,胴体,着陸時に航空機の胴体が損傷した。,机身,飞机机身在着陆时受损。,fuselaje,El fuselaje de la aeronave se dañó durante el aterrizaje.,thân máy bay,Thân máy bay bị hư hại khi hạ cánh.,ลำตัวเครื่องบิน,ลำตัวเครื่องบินเสียหายระหว่างการลงจอด,badan pesawat,Badan pesawat rusak saat pendaratan.
branding,Strong branding helps customers recognize a company instantly.,브랜딩,강력한 브랜딩은 고객이 회사를 즉시 인식하게 도와줘요.,ブランディング,強力なブランディングは顧客が企業をすぐに認識するのに役立つ。,品牌建设,强大的品牌建设帮助顾客立即认出一家公司。,marca; branding,Un fuerte branding ayuda a los clientes a reconocer una empresa al instante.,xây dựng thương hiệu,Xây dựng thương hiệu mạnh giúp khách hàng nhận diện công ty ngay lập tức.,การสร้างแบรนด์,การสร้างแบรนด์ที่แข็งแกร่งช่วยให้ลูกค้าจดจำบริษัทได้ทันที,branding; pencitraan merek,Branding yang kuat membantu pelanggan mengenali perusahaan secara instan.
biomass,Biomass energy is generated from organic materials like wood and crops.,바이오매스,바이오매스 에너지는 목재와 농작물 같은 유기 재료에서 생산돼요.,バイオマス,バイオマスエネルギーは木材や作物などの有機物から生成される。,生物质,生物质能源由木材和农作物等有机材料产生。,biomasa,La energía de biomasa se genera a partir de materiales orgánicos como madera y cultivos.,sinh khối,Năng lượng sinh khối được tạo ra từ vật liệu hữu cơ như gỗ và cây trồng.,ชีวมวล,พลังงานชีวมวลผลิตจากวัสดุอินทรีย์เช่นไม้และพืชผล,biomassa,Energi biomassa dihasilkan dari bahan organik seperti kayu dan tanaman.
