pharmacokinetics,"Pharmacokinetics determines how quickly a drug reaches therapeutic levels in the blood.",약동학,"약동학은 약물이 혈중 치료 농도에 얼마나 빨리 도달하는지를 결정한다.",薬物動態学,"薬物動態学は薬物が血中治療濃度にどれほど速く到達するかを決定する。",药代动力学,"药代动力学决定了药物在血液中达到治疗水平的速度。",farmacocinética,"La farmacocinética determina la rapidez con que un fármaco alcanza niveles terapéuticos en la sangre.",dược động học,"Dược động học xác định tốc độ thuốc đạt nồng độ điều trị trong máu.",เภสัชจลนศาสตร์,"เภสัชจลนศาสตร์กำหนดว่ายาจะถึงระดับการรักษาในเลือดเร็วเพียงใด",farmakokinetika,"Farmakokinetika menentukan seberapa cepat obat mencapai kadar terapeutik dalam darah."
pharmacodynamics,"Pharmacodynamics explains the biochemical and physiological effects of drugs on the body.",약력학,"약력학은 약물이 신체에 미치는 생화학적·생리학적 효과를 설명한다.",薬力学,"薬力学は薬物が体に及ぼす生化学的・生理学的効果を説明する。",药效动力学,"药效动力学解释药物对人体的生化和生理效应。",farmacodinámica,"La farmacodinámica explica los efectos bioquímicos y fisiológicos de los fármacos en el cuerpo.",dược lực học,"Dược lực học giải thích các tác dụng sinh hóa và sinh lý của thuốc lên cơ thể.",เภสัชพลศาสตร์,"เภสัชพลศาสตร์อธิบายผลทางชีวเคมีและสรีรวิทยาของยาต่อร่างกาย",farmakodinamika,"Farmakodinamika menjelaskan efek biokimia dan fisiologis obat pada tubuh."
bioavailability,"Oral bioavailability of the compound was significantly lower than intravenous administration.",생체이용률,"해당 화합물의 경구 생체이용률은 정맥 투여보다 현저히 낮았다.",バイオアベイラビリティ,"その化合物の経口バイオアベイラビリティは静脈内投与より著しく低かった。",生物利用度,"该化合物的口服生物利用度显著低于静脉给药。",biodisponibilidad,"La biodisponibilidad oral del compuesto fue significativamente menor que la administración intravenosa.",sinh khả dụng,"Sinh khả dụng đường uống của hợp chất thấp hơn đáng kể so với đường tĩnh mạch.",ชีวปริมาณออกฤทธิ์,"ชีวปริมาณออกฤทธิ์ทางปากของสารนี้ต่ำกว่าการให้ทางหลอดเลือดดำอย่างมีนัยสำคัญ",bioavailabilitas,"Bioavailabilitas oral senyawa tersebut secara signifikan lebih rendah daripada pemberian intravena."
cytotoxicity,"Researchers measured cytotoxicity to assess the safety profile of the new chemotherapy agent.",세포독성,"연구자들은 새로운 화학요법제의 안전성 프로파일을 평가하기 위해 세포독성을 측정했다.",細胞毒性,"研究者は新しい化学療法剤の安全性プロファイルを評価するために細胞毒性を測定した。",细胞毒性,"研究人员测量了细胞毒性以评估新化疗药物的安全性。",citotoxicidad,"Los investigadores midieron la citotoxicidad para evaluar el perfil de seguridad del nuevo agente quimioterapéutico.",độc tính tế bào,"Các nhà nghiên cứu đo độc tính tế bào để đánh giá tính an toàn của thuốc hóa trị mới.",ความเป็นพิษต่อเซลล์,"นักวิจัยวัดความเป็นพิษต่อเซลล์เพื่อประเมินความปลอดภัยของยาเคมีบำบัดตัวใหม่",sitotoksisitas,"Para peneliti mengukur sitotoksisitas untuk menilai profil keamanan agen kemoterapi baru."
antagonist,"The drug acts as a receptor antagonist to block pain signaling pathways.",길항제,"그 약물은 수용체 길항제로 작용하여 통증 신호 전달 경로를 차단한다.",アンタゴニスト,"その薬物は受容体アンタゴニストとして作用し痛みのシグナル伝達経路を遮断する。",拮抗剂,"该药物作为受体拮抗剂阻断疼痛信号通路。",antagonista,"El fármaco actúa como antagonista del receptor para bloquear las vías de señalización del dolor.",chất đối kháng,"Thuốc hoạt động như chất đối kháng thụ thể để chặn đường truyền tín hiệu đau.",ตัวต้าน,"ยาทำหน้าที่เป็นตัวต้านตัวรับเพื่อปิดกั้นวิถีสัญญาณความเจ็บปวด",antagonis,"Obat tersebut bertindak sebagai antagonis reseptor untuk memblokir jalur sinyal nyeri."
metabolite,"The active metabolite exhibited a longer half-life than the parent compound.",대사산물,"활성 대사산물은 모화합물보다 더 긴 반감기를 나타냈다.",代謝物,"活性代謝物は親化合物より長い半減期を示した。",代谢物,"活性代谢物的半衰期比母体化合物更长。",metabolito,"El metabolito activo exhibió una vida media más larga que el compuesto original.",chất chuyển hóa,"Chất chuyển hóa hoạt tính có thời gian bán hủy dài hơn hợp chất gốc.",สารเมแทบอไลต์,"สารเมแทบอไลต์ที่ออกฤทธิ์มีค่าครึ่งชีวิตนานกว่าสารประกอบตั้งต้น",metabolit,"Metabolit aktif menunjukkan waktu paruh yang lebih lama daripada senyawa induk."
excipient,"The choice of excipient can dramatically affect tablet dissolution rates.",부형제,"부형제의 선택은 정제 용해 속도에 극적인 영향을 줄 수 있다.",添加剤,"添加剤の選択は錠剤の溶解速度に劇的な影響を与え得る。",辅料,"辅料的选择可以显著影响片剂的溶出速率。",excipiente,"La elección del excipiente puede afectar drásticamente las tasas de disolución de la tableta.",tá dược,"Việc lựa chọn tá dược có thể ảnh hưởng đáng kể đến tốc độ hòa tan của viên thuốc.",สารเพิ่มปริมาณ,"การเลือกสารเพิ่มปริมาณส่งผลอย่างมากต่ออัตราการละลายของยาเม็ด",eksipien,"Pilihan eksipien dapat secara dramatis mempengaruhi tingkat disolusi tablet."
idiosyncratic,"Idiosyncratic drug reactions are unpredictable and not dose-dependent.",특이체질성,"특이체질성 약물 반응은 예측 불가능하며 용량에 의존하지 않는다.",特異体質性,"特異体質性の薬物反応は予測不可能で用量に依存しない。",特异质性,"特异质性药物反应不可预测且与剂量无关。",idiosincrásico,"Las reacciones farmacológicas idiosincrásicas son impredecibles y no dependen de la dosis.",đặc ứng,"Phản ứng thuốc đặc ứng không thể dự đoán và không phụ thuộc liều lượng.",ไม่คาดคิด,"ปฏิกิริยายาแบบไม่คาดคิดไม่สามารถทำนายได้และไม่ขึ้นกับขนาดยา",idiosinkratik,"Reaksi obat idiosinkratik tidak dapat diprediksi dan tidak bergantung pada dosis."
contraindication,"Pregnancy is a major contraindication for this class of antiviral medications.",금기사항,"임신은 이 계열의 항바이러스 약물에 대한 주요 금기사항이다.",禁忌,"妊娠はこのクラスの抗ウイルス薬の主要な禁忌である。",禁忌症,"妊娠是此类抗病毒药物的主要禁忌症。",contraindicación,"El embarazo es una contraindicación importante para esta clase de medicamentos antivirales.",chống chỉ định,"Mang thai là chống chỉ định chính cho nhóm thuốc kháng virus này.",ข้อห้ามใช้,"การตั้งครรภ์เป็นข้อห้ามใช้สำคัญสำหรับยาต้านไวรัสกลุ่มนี้",kontraindikasi,"Kehamilan merupakan kontraindikasi utama untuk golongan obat antivirus ini."
teratogenic,"Thalidomide's teratogenic effects led to stricter pharmaceutical regulations worldwide.",기형유발성,"탈리도마이드의 기형유발성 효과는 전 세계적으로 더 엄격한 제약 규제를 초래했다.",催奇形性,"サリドマイドの催奇形性の影響は世界的に厳格な医薬品規制をもたらした。",致畸性,"沙利度胺的致畸性导致了全球更严格的药品监管。",teratogénico,"Los efectos teratogénicos de la talidomida llevaron a regulaciones farmacéuticas más estrictas en todo el mundo.",gây quái thai,"Tác dụng gây quái thai của thalidomide đã dẫn đến quy định dược phẩm nghiêm ngặt hơn trên toàn thế giới.",ก่อวิรูป,"ผลก่อวิรูปของทาลิโดไมด์นำไปสู่กฎระเบียบทางเภสัชกรรมที่เข้มงวดขึ้นทั่วโลก",teratogenik,"Efek teratogenik thalidomide menyebabkan regulasi farmasi yang lebih ketat di seluruh dunia."
