penetrate,"The bullet could not penetrate the armor.",관통하다,"총알이 갑옷을 관통할 수 없었다.",貫通する,"弾丸は鎧を貫通できなかった.",穿透,"子弹无法穿透盔甲。",penetrar,"La bala no pudo penetrar la armadura.",xuyên thủng,"Viên đạn không thể xuyên thủng áo giáp.",เจาะทะลุ,"กระสุนไม่สามารถเจาะทะลุเกราะได้",menembus,"Peluru tidak bisa menembus baju besi."
phenomenon,"Climate change is a global phenomenon.",현상,"기후 변화는 전 세계적인 현상이다.",現象,"気候変動は世界的な現象だ.",现象,"气候变化是一种全球现象。",fenómeno,"El cambio climático es un fenómeno global.",hiện tượng,"Biến đổi khí hậu là hiện tượng toàn cầu.",ปรากฏการณ์,"การเปลี่ยนแปลงสภาพภูมิอากาศเป็นปรากฏการณ์ระดับโลก",fenomena,"Perubahan iklim adalah fenomena global."
pioneer,"She was a pioneer in the field of robotics.",선구자,"그녀는 로봇 공학 분야의 선구자였다.",先駆者,"彼女はロボット工学の分野の先駆者だった.",先驱,"她是机器人领域的先驱。",pionera,"Ella fue una pionera en el campo de la robótica.",người tiên phong,"Cô ấy là người tiên phong trong lĩnh vực robot.",ผู้บุกเบิก,"เธอเป็นผู้บุกเบิกในสาขาหุ่นยนต์",pelopor,"Dia adalah seorang pelopor di bidang robotika."
plausible,"The explanation seemed plausible to the investigators.",그럴듯한,"그 설명은 수사관들에게 그럴듯해 보였다.",もっともらしい,"その説明は捜査官にとってもっともらしく見えた.",可信的,"这个解释对调查人员来说似乎是可信的。",plausible,"La explicación parecía plausible para los investigadores.",hợp lý,"Lời giải thích có vẻ hợp lý với các điều tra viên.",น่าเชื่อ,"คำอธิบายดูน่าเชื่อสำหรับผู้สืบสวน",masuk akal,"Penjelasan itu tampak masuk akal bagi para penyidik."
portfolio,"She showed her design portfolio during the interview.",포트폴리오,"그녀는 면접 중에 디자인 포트폴리오를 보여주었다.",ポートフォリオ,"彼女は面接中にデザインポートフォリオを見せた.",作品集,"她在面试中展示了她的设计作品集。",portafolio,"Ella mostró su portafolio de diseño durante la entrevista.",hồ sơ năng lực,"Cô ấy đã trình bày hồ sơ năng lực thiết kế trong buổi phỏng vấn.",แฟ้มผลงาน,"เธอแสดงแฟ้มผลงานการออกแบบระหว่างการสัมภาษณ์",portofolio,"Dia menunjukkan portofolio desainnya selama wawancara."
practitioner,"She is a licensed medical practitioner.",실무자,"그녀는 면허를 가진 의료 실무자이다.",実務者,"彼女は免許を持った医療実務者だ.",从业者,"她是一名持有执照的医疗从业者。",profesional,"Ella es una profesional médica con licencia.",người hành nghề,"Cô ấy là người hành nghề y tế có giấy phép.",ผู้ปฏิบัติงาน,"เธอเป็นผู้ปฏิบัติงานทางการแพทย์ที่มีใบอนุญาต",praktisi,"Dia adalah seorang praktisi medis berlisensi."
predominantly,"The area is predominantly residential.",주로,"그 지역은 주로 주거 지역이다.",主に,"その地域は主に住宅地だ.",主要,"该地区主要是住宅区。",predominantemente,"El área es predominantemente residencial.",chủ yếu,"Khu vực này chủ yếu là khu dân cư.",ส่วนใหญ่,"พื้นที่นี้ส่วนใหญ่เป็นที่อยู่อาศัย",sebagian besar,"Daerah ini sebagian besar adalah perumahan."
prestigious,"Harvard is one of the most prestigious universities.",명문의,"하버드는 가장 명문 대학 중 하나이다.",名門の,"ハーバードは最も名門の大学の一つだ.",享有盛誉的,"哈佛是最享有盛誉的大学之一。",prestigioso,"Harvard es una de las universidades más prestigiosas.",danh tiếng,"Harvard là một trong những trường đại học danh tiếng nhất.",มีชื่อเสียง,"ฮาร์วาร์ดเป็นหนึ่งในมหาวิทยาลัยที่มีชื่อเสียงที่สุด",bergengsi,"Harvard adalah salah satu universitas paling bergengsi."
prevalent,"Diabetes is becoming more prevalent in modern society.",만연한,"당뇨병이 현대 사회에서 더 만연해지고 있다.",蔓延している,"糖尿病は現代社会でより蔓延している.",普遍的,"糖尿病在现代社会越来越普遍。",prevalente,"La diabetes se está volviendo más prevalente en la sociedad moderna.",phổ biến,"Bệnh tiểu đường đang trở nên phổ biến hơn trong xã hội hiện đại.",แพร่หลาย,"โรคเบาหวานแพร่หลายมากขึ้นในสังคมสมัยใหม่",lazim,"Diabetes semakin lazim di masyarakat modern."
procurement,"The procurement department handles all purchasing.",조달,"조달 부서가 모든 구매를 처리한다.",調達,"調達部門がすべての購買を担当する.",采购,"采购部门负责所有采购工作。",adquisición,"El departamento de adquisición maneja todas las compras.",mua sắm,"Phòng mua sắm xử lý tất cả việc mua hàng.",การจัดซื้อ,"แผนกจัดซื้อจัดการการซื้อทั้งหมด",pengadaan,"Departemen pengadaan menangani semua pembelian."
profound,"The book had a profound impact on her thinking.",깊은,"그 책은 그녀의 사고에 깊은 영향을 미쳤다.",深い,"その本は彼女の思考に深い影響を与えた.",深刻的,"这本书对她的思维产生了深刻的影响。",profundo,"El libro tuvo un impacto profundo en su pensamiento.",sâu sắc,"Cuốn sách có tác động sâu sắc đến suy nghĩ của cô ấy.",ลึกซึ้ง,"หนังสือมีผลกระทบอย่างลึกซึ้งต่อความคิดของเธอ",mendalam,"Buku itu memiliki dampak mendalam pada pemikirannya."
prohibit,"Smoking is prohibited in all public buildings.",금지하다,"모든 공공 건물에서 흡연이 금지되어 있다.",禁止する,"すべての公共建築物で喫煙は禁止されている.",禁止,"所有公共建筑内禁止吸烟。",prohibir,"Fumar está prohibido en todos los edificios públicos.",cấm,"Hút thuốc bị cấm trong tất cả các tòa nhà công cộng.",ห้าม,"ห้ามสูบบุหรี่ในอาคารสาธารณะทุกแห่ง",melarang,"Merokok dilarang di semua gedung publik."
prolonged,"Prolonged exposure to the sun can cause skin damage.",장기간의,"장기간 햇빛에 노출되면 피부 손상을 유발할 수 있다.",長期にわたる,"長期にわたる日光への曝露は皮膚損傷を引き起こす可能性がある.",长时间的,"长时间暴露在阳光下会导致皮肤损伤。",prolongado,"La exposición prolongada al sol puede causar daño en la piel.",kéo dài,"Tiếp xúc kéo dài với ánh nắng có thể gây tổn thương da.",เป็นเวลานาน,"การสัมผัสแสงแดดเป็นเวลานานอาจทำให้ผิวหนังเสียหาย",berkepanjangan,"Paparan sinar matahari yang berkepanjangan dapat menyebabkan kerusakan kulit."
prominent,"He is a prominent figure in the tech industry.",저명한,"그는 기술 산업에서 저명한 인물이다.",著名な,"彼はテック業界で著名な人物だ.",著名的,"他是科技行业的著名人物。",prominente,"Es una figura prominente en la industria tecnológica.",nổi bật,"Ông ấy là nhân vật nổi bật trong ngành công nghệ.",ที่มีชื่อเสียง,"เขาเป็นบุคคลที่มีชื่อเสียงในอุตสาหกรรมเทคโนโลยี",terkemuka,"Dia adalah tokoh terkemuka di industri teknologi."
proposition,"The business proposition was attractive to investors.",제안,"그 사업 제안은 투자자들에게 매력적이었다.",提案,"その事業提案は投資家にとって魅力的だった.",提议,"这个商业提议对投资者很有吸引力。",propuesta,"La propuesta de negocio fue atractiva para los inversores.",đề xuất,"Đề xuất kinh doanh hấp dẫn các nhà đầu tư.",ข้อเสนอ,"ข้อเสนอทางธุรกิจเป็นที่น่าสนใจสำหรับนักลงทุน",proposisi,"Proposisi bisnis itu menarik bagi para investor."
prosperity,"Economic prosperity depends on good governance.",번영,"경제적 번영은 좋은 통치에 달려 있다.",繁栄,"経済的繁栄は良い統治にかかっている.",繁荣,"经济繁荣取决于良好的治理。",prosperidad,"La prosperidad económica depende de la buena gobernanza.",thịnh vượng,"Sự thịnh vượng kinh tế phụ thuộc vào quản trị tốt.",ความเจริญรุ่งเรือง,"ความเจริญรุ่งเรืองทางเศรษฐกิจขึ้นอยู่กับการปกครองที่ดี",kemakmuran,"Kemakmuran ekonomi bergantung pada tata kelola yang baik."
province,"Each province has its own regional government.",지방,"각 지방은 자체 지방 정부를 가지고 있다.",州,"各州には独自の地方政府がある.",省,"每个省都有自己的地方政府。",provincia,"Cada provincia tiene su propio gobierno regional.",tỉnh,"Mỗi tỉnh đều có chính quyền địa phương riêng.",จังหวัด,"แต่ละจังหวัดมีรัฐบาลท้องถิ่นเป็นของตนเอง",provinsi,"Setiap provinsi memiliki pemerintah daerahnya sendiri."
provoke,"His comments provoked an angry response.",도발하다,"그의 발언이 분노한 반응을 도발했다.",挑発する,"彼のコメントは怒りの反応を挑発した.",激怒,"他的评论激怒了人们。",provocar,"Sus comentarios provocaron una respuesta enojada.",khiêu khích,"Bình luận của anh ấy đã khiêu khích phản ứng giận dữ.",ยั่วยุ,"ความคิดเห็นของเขายั่วยุให้เกิดการตอบโต้อย่างโกรธ",memancing,"Komentarnya memancing respons yang marah."
pursuit,"The pursuit of happiness is a universal goal.",추구,"행복의 추구는 보편적인 목표이다.",追求,"幸福の追求は普遍的な目標だ.",追求,"追求幸福是一个普遍的目标。",búsqueda,"La búsqueda de la felicidad es una meta universal.",sự theo đuổi,"Sự theo đuổi hạnh phúc là mục tiêu phổ quát.",การแสวงหา,"การแสวงหาความสุขเป็นเป้าหมายสากล",pengejaran,"Pengejaran kebahagiaan adalah tujuan universal."
reconcile,"They managed to reconcile their differences.",화해하다,"그들은 차이점을 화해시키는 데 성공했다.",和解する,"彼らは違いを和解させることに成功した.",调和,"他们成功调和了分歧。",reconciliar,"Lograron reconciliar sus diferencias.",hòa giải,"Họ đã hòa giải được sự khác biệt.",ปรองดอง,"พวกเขาสามารถปรองดองความขัดแย้งได้",mendamaikan,"Mereka berhasil mendamaikan perbedaan mereka."
regime,"The authoritarian regime suppressed free speech.",정권,"독재 정권이 언론의 자유를 탄압했다.",政権,"権威主義政権が言論の自由を抑圧した.",政权,"威权政权压制了言论自由。",régimen,"El régimen autoritario suprimió la libertad de expresión.",chế độ,"Chế độ độc tài đã đàn áp tự do ngôn luận.",ระบอบ,"ระบอบเผด็จการปราบปรามเสรีภาพในการพูด",rezim,"Rezim otoriter menekan kebebasan berpendapat."
render,"The new software renders images in real time.",렌더링하다,"새 소프트웨어는 이미지를 실시간으로 렌더링한다.",描画する,"新しいソフトウェアはリアルタイムで画像を描画する.",渲染,"新软件实时渲染图像。",renderizar,"El nuevo software renderiza imágenes en tiempo real.",kết xuất,"Phần mềm mới kết xuất hình ảnh theo thời gian thực.",เรนเดอร์,"ซอฟต์แวร์ใหม่เรนเดอร์ภาพแบบเรียลไทม์",merender,"Perangkat lunak baru merender gambar secara real time."
renowned,"The city is renowned for its cultural heritage.",유명한,"그 도시는 문화유산으로 유명하다.",有名な,"その都市は文化遺産で有名だ.",著名的,"这座城市以其文化遗产而著名。",renombrado,"La ciudad es renombrada por su patrimonio cultural.",nổi tiếng,"Thành phố nổi tiếng về di sản văn hóa.",มีชื่อเสียง,"เมืองนี้มีชื่อเสียงด้านมรดกทางวัฒนธรรม",terkenal,"Kota ini terkenal dengan warisan budayanya."
replica,"The museum displays a replica of the ancient artifact.",복제품,"박물관은 고대 유물의 복제품을 전시하고 있다.",レプリカ,"博物館は古代の遺物のレプリカを展示している.",复制品,"博物馆展示了古代文物的复制品。",réplica,"El museo exhibe una réplica del artefacto antiguo.",bản sao,"Bảo tàng trưng bày bản sao của hiện vật cổ đại.",แบบจำลอง,"พิพิธภัณฑ์จัดแสดงแบบจำลองของโบราณวัตถุ",replika,"Museum menampilkan replika artefak kuno."
resemblance,"The resemblance between the twins is remarkable.",유사함,"쌍둥이 사이의 유사함은 놀랍다.",類似性,"双子の間の類似性は驚くべきものだ.",相似,"这对双胞胎之间的相似之处令人惊叹。",parecido,"El parecido entre los gemelos es notable.",sự giống nhau,"Sự giống nhau giữa hai người sinh đôi rất đáng chú ý.",ความคล้ายคลึง,"ความคล้ายคลึงระหว่างฝาแฝดนั้นน่าทึ่ง",kemiripan,"Kemiripan antara si kembar sangat luar biasa."
restraint,"She showed great restraint in the heated argument.",자제,"그녀는 격렬한 논쟁에서 대단한 자제력을 보였다.",自制,"彼女は激しい議論で大きな自制心を見せた.",克制,"她在激烈的争论中表现出极大的克制。",moderación,"Ella mostró gran moderación en la acalorada discusión.",sự kiềm chế,"Cô ấy thể hiện sự kiềm chế lớn trong cuộc tranh luận nóng nảy.",ความยับยั้งชั่งใจ,"เธอแสดงความยับยั้งชั่งใจอย่างมากในการโต้เถียงที่ดุเดือด",pengendalian diri,"Dia menunjukkan pengendalian diri yang besar dalam perdebatan sengit."
retail,"The retail industry has been transformed by e-commerce.",소매,"소매 산업이 전자상거래에 의해 변혁되었다.",小売,"小売業界は電子商取引によって変革された.",零售,"零售行业已被电子商务改变。",minorista,"La industria minorista ha sido transformada por el comercio electrónico.",bán lẻ,"Ngành bán lẻ đã được chuyển đổi bởi thương mại điện tử.",ค้าปลีก,"อุตสาหกรรมค้าปลีกถูกเปลี่ยนแปลงโดยอีคอมเมิร์ซ",ritel,"Industri ritel telah ditransformasi oleh e-commerce."
retention,"Employee retention is a key challenge for companies.",유지,"직원 유지는 기업들의 주요 과제이다.",維持,"従業員の維持は企業にとって主要な課題だ.",留任,"员工留任是企业面临的主要挑战。",retención,"La retención de empleados es un desafío clave para las empresas.",giữ chân,"Giữ chân nhân viên là thách thức chính của các công ty.",การรักษาไว้,"การรักษาพนักงานเป็นความท้าทายสำคัญของบริษัท",retensi,"Retensi karyawan adalah tantangan utama bagi perusahaan."
revelation,"The new evidence was a shocking revelation.",폭로,"새로운 증거는 충격적인 폭로였다.",暴露,"新しい証拠は衝撃的な暴露だった.",揭露,"新证据是一个令人震惊的揭露。",revelación,"La nueva evidencia fue una revelación impactante.",sự tiết lộ,"Bằng chứng mới là sự tiết lộ gây sốc.",การเปิดเผย,"หลักฐานใหม่เป็นการเปิดเผยที่น่าตกใจ",pengungkapan,"Bukti baru itu merupakan pengungkapan yang mengejutkan."
rigid,"The company has a rigid organizational structure.",경직된,"그 회사는 경직된 조직 구조를 가지고 있다.",硬直的な,"その会社は硬直的な組織構造を持っている.",僵化的,"公司有着僵化的组织结构。",rígido,"La empresa tiene una estructura organizacional rígida.",cứng nhắc,"Công ty có cấu trúc tổ chức cứng nhắc.",เข้มงวด,"บริษัทมีโครงสร้างองค์กรที่เข้มงวด",kaku,"Perusahaan memiliki struktur organisasi yang kaku."
safeguard,"The new law safeguards consumer rights.",보호하다,"새 법이 소비자 권리를 보호한다.",保護する,"新しい法律は消費者の権利を保護する.",保障,"新法律保障消费者权益。",salvaguardar,"La nueva ley salvaguarda los derechos del consumidor.",bảo vệ,"Luật mới bảo vệ quyền lợi người tiêu dùng.",ปกป้อง,"กฎหมายใหม่ปกป้องสิทธิผู้บริโภค",melindungi,"Undang-undang baru melindungi hak konsumen."
sanction,"The UN imposed sanctions on the country.",제재,"유엔이 그 나라에 제재를 부과했다.",制裁,"国連がその国に制裁を課した.",制裁,"联合国对该国实施了制裁。",sanción,"La ONU impuso sanciones al país.",trừng phạt,"Liên Hợp Quốc đã áp đặt trừng phạt lên đất nước đó.",มาตรการคว่ำบาตร,"สหประชาชาติกำหนดมาตรการคว่ำบาตรต่อประเทศนั้น",sanksi,"PBB menjatuhkan sanksi terhadap negara tersebut."
segregation,"Racial segregation was abolished by law.",분리,"인종 분리가 법에 의해 폐지되었다.",隔離,"人種隔離は法律によって廃止された.",隔离,"种族隔离已被法律废除。",segregación,"La segregación racial fue abolida por ley.",sự phân biệt,"Sự phân biệt chủng tộc đã bị bãi bỏ theo luật.",การแบ่งแยก,"การแบ่งแยกทางเชื้อชาติถูกยกเลิกตามกฎหมาย",segregasi,"Segregasi rasial dihapuskan oleh hukum."
sentiment,"Public sentiment turned against the government.",여론,"여론이 정부에 반하는 쪽으로 돌아섰다.",感情,"世論が政府に不利な方向に変わった.",舆论,"公众舆论转向反对政府。",sentimiento,"El sentimiento público se volvió contra el gobierno.",tình cảm,"Tình cảm công chúng quay lưng với chính phủ.",ความรู้สึก,"ความรู้สึกของสาธารณชนหันไปต่อต้านรัฐบาล",sentimen,"Sentimen publik berbalik melawan pemerintah."
