abolish,"The government decided to abolish the old tax system.",폐지하다,"정부는 오래된 세금 제도를 폐지하기로 결정했다.",廃止する,"政府は古い税制を廃止することを決定した.",废除,"政府决定废除旧的税收制度。",abolir,"El gobierno decidió abolir el antiguo sistema tributario.",bãi bỏ,"Chính phủ quyết định bãi bỏ hệ thống thuế cũ.",ยกเลิก,"รัฐบาลตัดสินใจยกเลิกระบบภาษีเก่า",menghapuskan,"Pemerintah memutuskan untuk menghapuskan sistem pajak lama."
acknowledge,"She acknowledged her mistake and apologized.",인정하다,"그녀는 자신의 실수를 인정하고 사과했다.",認める,"彼女は自分の過ちを認めて謝罪した.",承认,"她承认了自己的错误并道歉了。",reconocer,"Ella reconoció su error y se disculpó.",thừa nhận,"Cô ấy thừa nhận sai lầm và xin lỗi.",ยอมรับ,"เธอยอมรับข้อผิดพลาดของเธอและขอโทษ",mengakui,"Dia mengakui kesalahannya dan meminta maaf."
acquisition,"The acquisition of the startup cost $5 million.",인수,"그 스타트업의 인수에 500만 달러가 들었다.",買収,"そのスタートアップの買収には500万ドルかかった.",收购,"收购这家初创公司花费了500万美元。",adquisición,"La adquisición de la startup costó $5 millones.",việc mua lại,"Việc mua lại công ty khởi nghiệp tốn 5 triệu đô la.",การซื้อกิจการ,"การซื้อกิจการสตาร์ทอัพมีค่าใช้จ่าย 5 ล้านดอลลาร์",akuisisi,"Akuisisi startup tersebut menelan biaya $5 juta."
adjacent,"The parking lot is adjacent to the main building.",인접한,"주차장은 본관에 인접해 있다.",隣接した,"駐車場は本館に隣接している.",相邻的,"停车场与主楼相邻。",adyacente,"El estacionamiento es adyacente al edificio principal.",liền kề,"Bãi đỗ xe nằm liền kề tòa nhà chính.",ติดกัน,"ลานจอดรถอยู่ติดกับอาคารหลัก",berdekatan,"Tempat parkir berdekatan dengan gedung utama."
adversity,"She overcame adversity to achieve her goals.",역경,"그녀는 역경을 극복하고 목표를 달성했다.",逆境,"彼女は逆境を乗り越えて目標を達成した.",逆境,"她克服逆境实现了目标。",adversidad,"Ella superó la adversidad para lograr sus metas.",nghịch cảnh,"Cô ấy đã vượt qua nghịch cảnh để đạt được mục tiêu.",ความยากลำบาก,"เธอเอาชนะความยากลำบากเพื่อบรรลุเป้าหมาย",kesulitan,"Dia mengatasi kesulitan untuk mencapai tujuannya."
affiliate,"The company has affiliates in over 20 countries.",계열사,"그 회사는 20개국 이상에 계열사를 두고 있다.",関連会社,"その会社は20カ国以上に関連会社がある.",子公司,"该公司在20多个国家有子公司。",filial,"La empresa tiene filiales en más de 20 países.",chi nhánh,"Công ty có chi nhánh tại hơn 20 quốc gia.",บริษัทในเครือ,"บริษัทมีบริษัทในเครือในกว่า 20 ประเทศ",afiliasi,"Perusahaan memiliki afiliasi di lebih dari 20 negara."
alignment,"The alignment of company values with employee goals is important.",정렬,"회사 가치와 직원 목표의 정렬이 중요하다.",整合,"会社の価値観と従業員の目標の整合は重要だ.",一致,"公司价值观与员工目标的一致很重要。",alineación,"La alineación de los valores de la empresa con los objetivos de los empleados es importante.",sự phù hợp,"Sự phù hợp giữa giá trị công ty và mục tiêu nhân viên rất quan trọng.",การจัดวาง,"การจัดวางค่านิยมของบริษัทให้สอดคล้องกับเป้าหมายของพนักงานเป็นสิ่งสำคัญ",keselarasan,"Keselarasan nilai perusahaan dengan tujuan karyawan itu penting."
allegiance,"The soldiers swore allegiance to their country.",충성,"군인들이 조국에 대한 충성을 맹세했다.",忠誠,"兵士たちは国への忠誠を誓った.",效忠,"士兵们宣誓效忠国家。",lealtad,"Los soldados juraron lealtad a su país.",sự trung thành,"Các chiến sĩ tuyên thệ trung thành với đất nước.",ความจงรักภักดี,"ทหารสาบานความจงรักภักดีต่อประเทศ",kesetiaan,"Para prajurit bersumpah setia kepada negara mereka."
ambassador,"The ambassador represented her country at the summit.",대사,"대사가 정상회의에서 자국을 대표했다.",大使,"大使はサミットで自国を代表した.",大使,"大使在峰会上代表了她的国家。",embajador,"La embajadora representó a su país en la cumbre.",đại sứ,"Đại sứ đại diện cho đất nước tại hội nghị thượng đỉnh.",เอกอัครราชทูต,"เอกอัครราชทูตเป็นตัวแทนของประเทศในการประชุมสุดยอด",duta besar,"Duta besar mewakili negaranya di KTT."
apparatus,"The laboratory contains expensive scientific apparatus.",장치,"실험실에는 비싼 과학 장치가 있다.",装置,"実験室には高価な科学装置がある.",仪器,"实验室里有昂贵的科学仪器。",aparato,"El laboratorio contiene aparatos científicos costosos.",thiết bị,"Phòng thí nghiệm chứa các thiết bị khoa học đắt tiền.",อุปกรณ์,"ห้องปฏิบัติการมีอุปกรณ์วิทยาศาสตร์ที่มีราคาแพง",peralatan,"Laboratorium berisi peralatan ilmiah yang mahal."
