envelope,I put the letter in an envelope.,봉투,편지를 봉투에 넣었어요.,封筒,手紙を封筒に入れた。,信封,我把信放进信封里。,sobre,Puse la carta en un sobre.,phong bì,Tôi bỏ thư vào phong bì.,ซองจดหมาย,ฉันใส่จดหมายในซองจดหมาย,amplop,Saya memasukkan surat ke dalam amplop.
stamp,You need a stamp to mail the letter.,우표,편지를 보내려면 우표가 필요해요.,切手,手紙を出すには切手が必要だ。,邮票,你需要邮票才能寄信。,sello; estampilla,Necesitas un sello para enviar la carta.,tem,Bạn cần tem để gửi thư.,แสตมป์,คุณต้องมีแสตมป์เพื่อส่งจดหมาย,perangko,Anda perlu perangko untuk mengirim surat.
package,A package arrived for you today.,소포,오늘 당신에게 소포가 도착했어요.,小包; 荷物,今日あなた宛に小包が届いた。,包裹,今天有个包裹寄到给你。,paquete,Llegó un paquete para ti hoy.,bưu kiện,Một bưu kiện đến cho bạn hôm nay.,พัสดุ,มีพัสดุมาถึงสำหรับคุณวันนี้,paket,Sebuah paket tiba untuk Anda hari ini.
battery,The battery in my phone is low.,배터리,핸드폰 배터리가 부족해요.,バッテリー; 電池,スマホのバッテリーが少ない。,电池,我手机的电池电量低了。,batería,La batería de mi teléfono está baja.,pin,Pin điện thoại của tôi sắp hết.,แบตเตอรี่,แบตเตอรี่ในโทรศัพท์ของฉันเหลือน้อย,baterai,Baterai ponsel saya hampir habis.
charge,I need to charge my laptop.,충전하다,노트북을 충전해야 해요.,充電する,ノートパソコンを充電しないと。,充电,我需要给笔记本电脑充电。,cargar,Necesito cargar mi laptop.,sạc,Tôi cần sạc laptop.,ชาร์จ,ฉันต้องชาร์จแล็ปท็อป,mengisi daya,Saya perlu mengisi daya laptop saya.
plug,Plug in the charger here.,꽂다; 플러그,충전기를 여기에 꽂으세요.,プラグ; 差し込む,ここに充電器を差し込んで。,插头; 插入,把充电器插在这里。,enchufar,Enchufa el cargador aquí.,cắm,Cắm sạc vào đây.,เสียบ; ปลั๊ก,เสียบที่ชาร์จตรงนี้,mencolokkan; steker,Colokkan pengisi daya di sini.
screen,The phone screen is cracked.,화면,핸드폰 화면이 깨졌어요.,画面; スクリーン,スマホの画面が割れた。,屏幕,手机屏幕碎了。,pantalla,La pantalla del teléfono está rota.,màn hình,Màn hình điện thoại bị nứt.,หน้าจอ,หน้าจอโทรศัพท์แตก,layar,Layar ponsel retak.
keyboard,I bought a new keyboard.,키보드,새 키보드를 샀어요.,キーボード,新しいキーボードを買った。,键盘,我买了一个新键盘。,teclado,Compré un teclado nuevo.,bàn phím,Tôi mua một bàn phím mới.,คีย์บอร์ด,ฉันซื้อคีย์บอร์ดใหม่,keyboard,Saya membeli keyboard baru.
mouse,Click the left mouse button.,마우스,마우스 왼쪽 버튼을 클릭하세요.,マウス,マウスの左ボタンをクリックして。,鼠标,点击鼠标左键。,ratón,Haz clic en el botón izquierdo del ratón.,chuột,Nhấp chuột trái.,เมาส์,คลิกปุ่มเมาส์ซ้าย,mouse,Klik tombol kiri mouse.
printer,The printer is out of paper.,프린터,프린터에 종이가 없어요.,プリンター,プリンターの紙が切れた。,打印机,打印机没纸了。,impresora,La impresora se quedó sin papel.,máy in,Máy in hết giấy rồi.,เครื่องพิมพ์,เครื่องพิมพ์หมดกระดาษ,printer,Printer kehabisan kertas.
