theft,The police are investigating the theft of valuable paintings.,절도,경찰이 귀중한 그림의 절도 사건을 조사하고 있다.,窃盗,警察は貴重な絵画の窃盗を調査している。,盗窃,警察正在调查贵重画作的盗窃案。,robo,La policía está investigando el robo de pinturas valiosas.,trộm cắp,Cảnh sát đang điều tra vụ trộm cắp tranh quý giá.,การลักขโมย,ตำรวจกำลังสืบสวนการลักขโมยภาพวาดอันมีค่า,pencurian,Polisi sedang menyelidiki pencurian lukisan berharga.
robbery,The bank robbery shocked the entire neighborhood.,강도,은행 강도 사건이 온 동네를 충격에 빠뜨렸다.,強盗,銀行強盗は近隣全体を震撼させた。,抢劫,银行抢劫案震惊了整个社区。,atraco,El atraco al banco conmocionó a todo el vecindario.,cướp,Vụ cướp ngân hàng gây chấn động cả khu phố.,การปล้น,การปล้นธนาคารทำให้ทั้งละแวกตกตะลึง,perampokan,Perampokan bank itu mengejutkan seluruh lingkungan.
fraud,"She was arrested for committing financial fraud against elderly people.",사기,그녀는 노인들을 대상으로 금융 사기를 저지른 혐의로 체포되었다.,詐欺,彼女は高齢者に対する金融詐欺の罪で逮捕された。,欺诈,她因对老年人实施金融欺诈而被逮捕。,fraude,Fue arrestada por cometer fraude financiero contra personas mayores.,lừa đảo,Cô ta bị bắt vì phạm tội lừa đảo tài chính nhắm vào người già.,การฉ้อโกง,เธอถูกจับกุมในข้อหาฉ้อโกงทางการเงินต่อผู้สูงอายุ,penipuan,Dia ditangkap karena melakukan penipuan keuangan terhadap orang tua.
assault,He was charged with assault after the fight outside the bar.,폭행,그는 술집 밖에서의 싸움 후 폭행 혐의로 기소되었다.,暴行,彼はバーの外での喧嘩の後、暴行罪で起訴された。,袭击,他因酒吧外的斗殴被控袭击罪。,agresión,Fue acusado de agresión tras la pelea fuera del bar.,hành hung,Anh ta bị buộc tội hành hung sau vụ ẩu đả bên ngoài quán bar.,การทำร้ายร่างกาย,เขาถูกตั้งข้อหาทำร้ายร่างกายหลังการทะเลาะวิวาทนอกบาร์,penyerangan,Dia didakwa dengan penyerangan setelah perkelahian di luar bar.
burglary,The burglary occurred while the family was on vacation.,침입 절도,그 침입 절도는 가족이 휴가 중일 때 발생했다.,侵入窃盗,その侵入窃盗は家族が休暇中に発生した。,入室盗窃,入室盗窃发生在那家人度假期间。,robo con allanamiento,El robo con allanamiento ocurrió mientras la familia estaba de vacaciones.,trộm nhà,Vụ trộm nhà xảy ra khi gia đình đi nghỉ mát.,การงัดแงะเข้าบ้าน,การงัดแงะเข้าบ้านเกิดขึ้นขณะที่ครอบครัวไปพักร้อน,perampokan rumah,Perampokan rumah terjadi saat keluarga sedang berlibur.
vandalism,The school suffered from vandalism over the weekend.,기물 파손,학교는 주말 동안 기물 파손 피해를 입었다.,破壊行為,学校は週末に破壊行為の被害を受けた。,故意破坏,学校在周末遭到了故意破坏。,vandalismo,La escuela sufrió actos de vandalismo durante el fin de semana.,phá hoại,Trường học bị phá hoại trong suốt cuối tuần.,การทำลายทรัพย์สิน,โรงเรียนได้รับความเสียหายจากการทำลายทรัพย์สินในช่วงสุดสัปดาห์,vandalisme,Sekolah mengalami vandalisme selama akhir pekan.
surveillance,The police set up surveillance cameras around the building.,감시,경찰이 건물 주변에 감시 카메라를 설치했다.,監視,警察は建物の周囲に監視カメラを設置した。,监控,警方在大楼周围安装了监控摄像头。,vigilancia,La policía instaló cámaras de vigilancia alrededor del edificio.,giám sát,Cảnh sát lắp đặt camera giám sát xung quanh tòa nhà.,การเฝ้าระวัง,ตำรวจติดตั้งกล้องวงจรปิดรอบอาคาร,pengawasan,Polisi memasang kamera pengawasan di sekitar gedung.
suspect,The suspect was seen leaving the scene in a dark car.,용의자,용의자가 어두운 차를 타고 현장을 떠나는 것이 목격되었다.,容疑者,容疑者は暗い色の車で現場を去るのが目撃された。,嫌疑人,嫌疑人被目击驾驶一辆深色汽车离开现场。,sospechoso,El sospechoso fue visto abandonando la escena en un auto oscuro.,nghi phạm,Nghi phạm bị nhìn thấy rời khỏi hiện trường bằng xe hơi màu tối.,ผู้ต้องสงสัย,ผู้ต้องสงสัยถูกเห็นขับรถสีเข้มออกจากที่เกิดเหตุ,tersangka,Tersangka terlihat meninggalkan lokasi dengan mobil gelap.
detective,The detective spent months gathering evidence for the case.,형사,형사는 사건의 증거를 수집하는 데 수개월을 보냈다.,刑事,刑事は事件の証拠収集に数ヶ月を費やした。,侦探,侦探花了几个月时间为案件收集证据。,detective,El detective pasó meses reuniendo pruebas para el caso.,thám tử,Thám tử đã dành nhiều tháng thu thập chứng cứ cho vụ án.,นักสืบ,นักสืบใช้เวลาหลายเดือนในการรวบรวมหลักฐานสำหรับคดี,detektif,Detektif menghabiskan berbulan-bulan mengumpulkan bukti untuk kasus itu.
investigation,The investigation into the fire lasted over six months.,수사,화재에 대한 수사는 6개월 이상 지속되었다.,捜査,火災の捜査は6ヶ月以上にわたった。,调查,火灾调查持续了六个多月。,investigación,La investigación del incendio duró más de seis meses.,điều tra,Cuộc điều tra vụ hỏa hoạn kéo dài hơn sáu tháng.,การสืบสวน,การสืบสวนเรื่องไฟไหม้ใช้เวลานานกว่าหกเดือน,penyelidikan,Penyelidikan kebakaran itu berlangsung lebih dari enam bulan.
forensic,Forensic evidence linked the suspect to the crime scene.,법의학의,법의학적 증거가 용의자를 범죄 현장과 연결시켰다.,法医学の,法医学的証拠が容疑者を犯行現場と結びつけた。,法医的,法医证据将嫌疑人与犯罪现场联系起来。,forense,La evidencia forense vinculó al sospechoso con la escena del crimen.,pháp y,Bằng chứng pháp y liên kết nghi phạm với hiện trường vụ án.,นิติวิทยาศาสตร์,หลักฐานทางนิติวิทยาศาสตร์เชื่อมโยงผู้ต้องสงสัยกับที่เกิดเหตุ,forensik,Bukti forensik menghubungkan tersangka dengan lokasi kejahatan.
warrant,The judge issued a warrant for the arrest of the suspect.,영장,판사가 용의자의 체포 영장을 발부했다.,令状,裁判官は容疑者の逮捕令状を発行した。,逮捕令,法官签发了逮捕嫌疑人的逮捕令。,orden judicial,El juez emitió una orden de arresto para el sospechoso.,lệnh bắt,Thẩm phán ban hành lệnh bắt giữ nghi phạm.,หมายจับ,ผู้พิพากษาออกหมายจับผู้ต้องสงสัย,surat perintah,Hakim mengeluarkan surat perintah penangkapan tersangka.
