abolish,The country abolished slavery in the 19th century.,폐지하다,그 나라는 19세기에 노예제를 폐지했어요.,廃止する; 撤廃する,その国は19世紀に奴隷制を廃止した。,废除,这个国家在19世纪废除了奴隶制。,abolir,El país abolió la esclavitud en el siglo XIX.,bãi bỏ; xóa bỏ,Đất nước bãi bỏ chế độ nô lệ vào thế kỷ 19.,ยกเลิก; เลิก,ประเทศยกเลิกทาสในศตวรรษที่ 19,menghapuskan,Negara itu menghapuskan perbudakan pada abad ke-19.
abundant,Fresh fruit is abundant in tropical countries.,풍부한,열대 국가에서는 신선한 과일이 풍부해요.,豊富な,熱帯の国では新鮮な果物が豊富だ。,丰富的; 充足的,热带国家水果很丰富。,abundante,La fruta fresca es abundante en países tropicales.,dồi dào; phong phú,Trái cây tươi dồi dào ở các nước nhiệt đới.,อุดมสมบูรณ์,ผลไม้สดอุดมสมบูรณ์ในประเทศเขตร้อน,berlimpah; melimpah,Buah segar berlimpah di negara tropis.
accommodate,The hotel can accommodate up to 500 guests.,수용하다,호텔은 최대 500명의 손님을 수용할 수 있어요.,収容する; 宿泊させる,ホテルは最大500人の客を収容できる。,容纳; 接待,酒店最多可容纳500位客人。,alojar; acomodar,El hotel puede alojar hasta 500 huéspedes.,chứa; đáp ứng,Khách sạn có thể chứa tới 500 khách.,รองรับ; จัดให้,โรงแรมสามารถรองรับแขกได้ถึง 500 คน,menampung; mengakomodasi,Hotel ini dapat menampung hingga 500 tamu.
accumulate,Dust accumulates quickly on the shelves.,축적하다; 쌓이다,선반에 먼지가 빨리 쌓여요.,蓄積する; 溜まる,棚にはすぐにほこりが溜まる。,积累; 累积,架子上很快就会积灰。,acumularse,El polvo se acumula rápidamente en los estantes.,tích tụ; tích lũy,Bụi tích tụ nhanh trên kệ.,สะสม,ฝุ่นสะสมอย่างรวดเร็วบนชั้นวางของ,menumpuk; mengakumulasi,Debu cepat menumpuk di rak.
acknowledge,She acknowledged her mistake and apologized.,인정하다; 인식하다,그녀는 실수를 인정하고 사과했어요.,認める; 認識する,彼女は間違いを認めて謝罪した。,承认; 认可,她承认了错误并道歉了。,reconocer; admitir,Reconoció su error y se disculpó.,thừa nhận,Cô ấy thừa nhận sai lầm và xin lỗi.,ยอมรับ; รับรู้,เธอยอมรับความผิดพลาดและขอโทษ,mengakui,Dia mengakui kesalahannya dan meminta maaf.
adequate,The room was adequate for our meeting.,충분한; 적절한,그 방은 우리 회의에 적절했어요.,十分な; 適切な,その部屋は会議に十分だった。,足够的; 合适的,那个房间足够开会了。,adecuado; suficiente,La sala era adecuada para nuestra reunión.,đủ; thỏa đáng,Phòng đủ cho cuộc họp của chúng tôi.,เพียงพอ; เหมาะสม,ห้องนี้เพียงพอสำหรับการประชุมของเรา,memadai; cukup,Ruangan itu memadai untuk rapat kami.
advocate,She advocates for children's rights.,옹호하다; 지지자,그녀는 아동 권리를 옹호해요.,主張する; 支持者,彼女は子供の権利を主張している。,倡导; 提倡,她倡导儿童权利。,abogar; defensor,Ella aboga por los derechos de los niños.,ủng hộ; vận động,Cô ấy vận động cho quyền trẻ em.,สนับสนุน; ผู้สนับสนุน,เธอสนับสนุนสิทธิเด็ก,mengadvokasi; pendukung,Dia mengadvokasi hak-hak anak.
agenda,What is on today's agenda?,안건; 의제,오늘의 안건은 무엇인가요?,議題; アジェンダ,今日の議題は何ですか?,议程; 日程,今天的议程是什么？,agenda; orden del día,¿Qué hay en la agenda de hoy?,chương trình nghị sự,Chương trình nghị sự hôm nay là gì?,วาระ; กำหนดการ,วาระประชุมวันนี้มีอะไรบ้าง,agenda,Apa yang ada di agenda hari ini?
aggression,The act of aggression was condemned by all nations.,공격; 침략,그 침략 행위는 모든 나라에 의해 비난받았어요.,攻撃; 侵略,その侵略行為は全ての国に非難された。,侵略; 攻击,这种侵略行为受到了所有国家的谴责。,agresión,El acto de agresión fue condenado por todas las naciones.,sự xâm lược; gây hấn,Hành động xâm lược bị tất cả các nước lên án.,การรุกราน,การรุกรานนั้นถูกประณามจากทุกประเทศ,agresi,Tindakan agresi itu dikecam oleh semua negara.
allocate,The government allocated funds for education.,배분하다; 할당하다,정부가 교육에 자금을 배분했어요.,割り当てる; 配分する,政府が教育に資金を配分した。,分配; 拨款,政府拨款用于教育。,asignar; destinar,El gobierno asignó fondos para la educación.,phân bổ,Chính phủ phân bổ ngân sách cho giáo dục.,จัดสรร,รัฐบาลจัดสรรงบประมาณสำหรับการศึกษา,mengalokasikan,Pemerintah mengalokasikan dana untuk pendidikan.
