determine,We need to determine the cause of the problem.,결정하다; 판단하다,문제의 원인을 판단해야 해요.,決定する; 判断する,問題の原因を判断する必要がある。,确定; 判断,我们需要确定问题的原因。,determinar,Necesitamos determinar la causa del problema.,xác định,Chúng ta cần xác định nguyên nhân vấn đề.,กำหนด; ตัดสิน,เราต้องกำหนดสาเหตุของปัญหา,menentukan,Kita perlu menentukan penyebab masalahnya.
device,This device measures air quality.,장치; 기기,이 장치는 공기 질을 측정해요.,装置; 機器,この装置は空気の質を測定する。,设备; 装置,这个设备测量空气质量。,dispositivo; aparato,Este dispositivo mide la calidad del aire.,thiết bị,Thiết bị này đo chất lượng không khí.,อุปกรณ์; เครื่องมือ,อุปกรณ์นี้วัดคุณภาพอากาศ,perangkat; alat,Perangkat ini mengukur kualitas udara.
devote,He devoted his career to medical research.,헌신하다; 바치다,그는 의학 연구에 경력을 바쳤어요.,捧げる; 専念する,彼は医学研究に人生を捧げた。,奉献; 致力于,他把职业生涯奉献给了医学研究。,dedicar; consagrar,Dedicó su carrera a la investigación médica.,cống hiến,Anh ấy cống hiến sự nghiệp cho nghiên cứu y học.,อุทิศ; ทุ่มเท,เขาอุทิศอาชีพให้กับงานวิจัยทางการแพทย์,mencurahkan; mengabdikan,Dia mengabdikan kariernya untuk penelitian medis.
dialect,Each region has its own dialect.,방언; 사투리,각 지역에는 고유한 방언이 있어요.,方言,各地域に独自の方言がある。,方言; 土话,每个地区都有自己的方言。,dialecto,Cada región tiene su propio dialecto.,phương ngữ,Mỗi vùng có phương ngữ riêng.,ภาษาถิ่น; สำเนียง,แต่ละภูมิภาคมีภาษาถิ่นของตนเอง,dialek; logat,Setiap daerah memiliki dialeknya sendiri.
digital,We live in a digital age.,디지털의,우리는 디지털 시대에 살고 있어요.,デジタルの,私たちはデジタル時代に生きている。,数字的; 数码的,我们生活在数字时代。,digital,Vivimos en una era digital.,kỹ thuật số; số hóa,Chúng ta sống trong thời đại số.,ดิจิทัล,เราอยู่ในยุคดิจิทัล,digital,Kita hidup di era digital.
dimension,The problem has many dimensions.,차원; 관점,그 문제는 여러 차원이 있어요.,次元; 側面,その問題は多くの側面がある。,维度; 方面,这个问题有很多维度。,dimensión,El problema tiene muchas dimensiones.,chiều; khía cạnh,Vấn đề có nhiều khía cạnh.,มิติ; ด้าน,ปัญหามีหลายมิติ,dimensi,Masalah itu memiliki banyak dimensi.
diminish,The pain gradually diminished over time.,줄어들다; 감소하다,통증이 시간이 지나면서 점차 줄어들었어요.,減少する; 弱まる,痛みは時間とともに徐々に弱まった。,减少; 减弱,疼痛随着时间逐渐减轻。,disminuir; reducirse,El dolor disminuyó gradualmente con el tiempo.,giảm bớt; suy giảm,Cơn đau giảm dần theo thời gian.,ลดลง; น้อยลง,ความเจ็บปวดค่อยๆ ลดลงตามเวลา,berkurang,Rasa sakit berangsur berkurang seiring waktu.
discipline,Military discipline is very strict.,규율; 훈련,군대의 규율은 매우 엄격해요.,規律; しつけ,軍隊の規律はとても厳しい。,纪律,军事纪律非常严格。,disciplina,La disciplina militar es muy estricta.,kỷ luật,Kỷ luật quân sự rất nghiêm.,วินัย,วินัยทางทหารเข้มงวดมาก,disiplin,Disiplin militer sangat ketat.
disclose,The company disclosed its financial records.,공개하다; 밝히다,회사가 재무 기록을 공개했어요.,公開する; 開示する,会社が財務記録を公開した。,披露; 公开,公司公开了财务记录。,revelar; divulgar,La empresa reveló sus registros financieros.,tiết lộ; công bố,Công ty công bố hồ sơ tài chính.,เปิดเผย,บริษัทเปิดเผยบันทึกทางการเงิน,mengungkapkan; mengungkap,Perusahaan mengungkapkan catatan keuangannya.
discrimination,Racial discrimination is illegal.,차별,인종 차별은 불법이에요.,差別,人種差別は違法だ。,歧视,种族歧视是违法的。,discriminación,La discriminación racial es ilegal.,phân biệt đối xử,Phân biệt chủng tộc là bất hợp pháp.,การเลือกปฏิบัติ,การเลือกปฏิบัติทางเชื้อชาติผิดกฎหมาย,diskriminasi,Diskriminasi rasial adalah ilegal.
