broadcast,"The news is broadcast live every evening.",방송하다,"뉴스는 매일 저녁 생방송으로 방송된다.",放送する,ニュースは毎晩生放送される。,播出,新闻每晚现场播出。,transmitir,"Las noticias se transmiten en vivo cada noche.",phát sóng,"Tin tức được phát sóng trực tiếp mỗi tối.",ออกอากาศ,ข่าวออกอากาศสดทุกเย็น,menyiarkan,"Berita disiarkan secara langsung setiap malam."
journalist,"The journalist interviewed the mayor about the new policy.",기자,"그 기자는 새 정책에 대해 시장을 인터뷰했다.",記者,その記者は新しい政策について市長にインタビューした。,记者,记者就新政策采访了市长。,periodista,"El periodista entrevistó al alcalde sobre la nueva política.",nhà báo,"Nhà báo đã phỏng vấn thị trưởng về chính sách mới.",นักข่าว,นักข่าวสัมภาษณ์นายกเทศมนตรีเกี่ยวกับนโยบายใหม่,wartawan,"Wartawan mewawancarai walikota tentang kebijakan baru."
headline,"The headline caught everyone's attention this morning.",헤드라인,"그 헤드라인은 오늘 아침 모든 사람의 관심을 끌었다.",見出し,その見出しは今朝みんなの注目を集めた。,头条,今天早上那条头条引起了所有人的注意。,titular,"El titular llamó la atención de todos esta mañana.",tiêu đề,"Tiêu đề đã thu hút sự chú ý của mọi người sáng nay.",พาดหัวข่าว,พาดหัวข่าวดึงดูดความสนใจของทุกคนเมื่อเช้านี้,judul berita,"Judul berita itu menarik perhatian semua orang pagi ini."
editorial,"She wrote an editorial about education reform.",사설,"그녀는 교육 개혁에 관한 사설을 썼다.",社説,彼女は教育改革についての社説を書いた。,社论,她写了一篇关于教育改革的社论。,editorial,"Ella escribió un editorial sobre la reforma educativa.",bài xã luận,"Cô ấy đã viết một bài xã luận về cải cách giáo dục.",บทบรรณาธิการ,เธอเขียนบทบรรณาธิการเกี่ยวกับการปฏิรูปการศึกษา,editorial,"Dia menulis editorial tentang reformasi pendidikan."
documentary,"We watched a documentary about ocean life.",다큐멘터리,"우리는 해양 생물에 관한 다큐멘터리를 보았다.",ドキュメンタリー,私たちは海洋生物についてのドキュメンタリーを見た。,纪录片,我们看了一部关于海洋生物的纪录片。,documental,"Vimos un documental sobre la vida oceánica.",phim tài liệu,"Chúng tôi đã xem một phim tài liệu về đời sống đại dương.",สารคดี,เราดูสารคดีเกี่ยวกับชีวิตในมหาสมุทร,film dokumenter,"Kami menonton film dokumenter tentang kehidupan laut."
subscribe,"You can subscribe to the magazine online.",구독하다,"그 잡지를 온라인으로 구독할 수 있다.",購読する,そのオンラインで雑誌を購読できます。,订阅,你可以在网上订阅这本杂志。,suscribirse,"Puedes suscribirte a la revista en línea.",đăng ký,"Bạn có thể đăng ký tạp chí trực tuyến.",สมัครสมาชิก,คุณสามารถสมัครสมาชิกนิตยสารออนไลน์ได้,berlangganan,"Anda bisa berlangganan majalah secara online."
publish,"The author will publish her new novel next month.",출판하다,"그 작가는 다음 달에 새 소설을 출판할 것이다.",出版する,その作家は来月新しい小説を出版する予定だ。,出版,作者下个月将出版她的新小说。,publicar,"La autora publicará su nueva novela el próximo mes.",xuất bản,"Tác giả sẽ xuất bản cuốn tiểu thuyết mới vào tháng tới.",ตีพิมพ์,ผู้เขียนจะตีพิมพ์นิยายเล่มใหม่เดือนหน้า,menerbitkan,"Penulis akan menerbitkan novel barunya bulan depan."
advertise,"They advertise their products on social media.",광고하다,"그들은 소셜 미디어에서 제품을 광고한다.",宣伝する,彼らはソーシャルメディアで商品を宣伝している。,做广告,他们在社交媒体上为产品做广告。,anunciar,"Anuncian sus productos en las redes sociales.",quảng cáo,"Họ quảng cáo sản phẩm trên mạng xã hội.",โฆษณา,พวกเขาโฆษณาสินค้าบนโซเชียลมีเดีย,mengiklankan,"Mereka mengiklankan produk mereka di media sosial."
audience,"The audience applauded at the end of the show.",관객,"관객들은 공연이 끝나고 박수를 쳤다.",観客,観客はショーの最後に拍手した。,观众,演出结束时观众鼓掌了。,audiencia,"La audiencia aplaudió al final del espectáculo.",khán giả,"Khán giả đã vỗ tay vào cuối buổi biểu diễn.",ผู้ชม,ผู้ชมปรบมือเมื่อการแสดงจบลง,penonton,"Penonton bertepuk tangan di akhir pertunjukan."
coverage,"The media coverage of the event was extensive.",보도,"그 사건에 대한 언론 보도는 광범위했다.",報道,そのイベントのメディア報道は広範囲だった。,报道,媒体对该事件的报道非常广泛。,cobertura,"La cobertura mediática del evento fue extensa.",đưa tin,"Việc đưa tin của truyền thông về sự kiện rất rộng rãi.",การรายงานข่าว,การรายงานข่าวของสื่อเกี่ยวกับเหตุการณ์นี้กว้างขวาง,liputan,"Liputan media tentang acara itu sangat luas."
