collaborate,"We need to collaborate with the marketing team on this project.",협력하다,"우리는 이 프로젝트에서 마케팅 팀과 협력해야 합니다.",協力する,"このプロジェクトではマーケティングチームと協力する必要があります。",合作,"我们需要与营销团队合作完成这个项目。",colaborar,"Necesitamos colaborar con el equipo de marketing en este proyecto.",hợp tác,"Chúng ta cần hợp tác với đội marketing trong dự án này.",ร่วมมือ,"เราต้องร่วมมือกับทีมการตลาดในโครงการนี้",berkolaborasi,"Kita perlu berkolaborasi dengan tim pemasaran dalam proyek ini."
deadline,"The deadline for the report is next Friday.",마감 기한,"보고서의 마감 기한은 다음 주 금요일입니다.",締め切り,"レポートの締め切りは来週の金曜日です。",截止日期,"报告的截止日期是下周五。",fecha límite,"La fecha límite del informe es el próximo viernes.",hạn chót,"Hạn chót cho báo cáo là thứ Sáu tuần sau.",กำหนดส่ง,"กำหนดส่งรายงานคือวันศุกร์หน้า",tenggat waktu,"Tenggat waktu laporan adalah hari Jumat depan."
negotiate,"She had to negotiate a better contract with the supplier.",협상하다,"그녀는 공급업체와 더 나은 계약을 협상해야 했습니다.",交渉する,"彼女はサプライヤーとより良い契約を交渉しなければなりませんでした。",谈判,"她不得不与供应商谈判一份更好的合同。",negociar,"Ella tuvo que negociar un mejor contrato con el proveedor.",đàm phán,"Cô ấy phải đàm phán một hợp đồng tốt hơn với nhà cung cấp.",เจรจา,"เธอต้องเจรจาสัญญาที่ดีกว่ากับซัพพลายเออร์",bernegosiasi,"Dia harus bernegosiasi kontrak yang lebih baik dengan pemasok."
supervise,"He was promoted to supervise the entire production team.",감독하다,"그는 전체 생산팀을 감독하도록 승진했습니다.",監督する,"彼は生産チーム全体を監督するために昇進しました。",监督,"他被提升为监督整个生产团队。",supervisar,"Fue ascendido para supervisar todo el equipo de producción.",giám sát,"Anh ấy được thăng chức để giám sát toàn bộ đội sản xuất.",ดูแล,"เขาได้รับการเลื่อนตำแหน่งให้ดูแลทีมผลิตทั้งหมด",mengawasi,"Dia dipromosikan untuk mengawasi seluruh tim produksi."
implement,"The company plans to implement a new software system.",시행하다,"회사는 새로운 소프트웨어 시스템을 시행할 계획입니다.",実施する,"会社は新しいソフトウェアシステムを実施する予定です。",实施,"公司计划实施新的软件系统。",implementar,"La empresa planea implementar un nuevo sistema de software.",triển khai,"Công ty dự định triển khai một hệ thống phần mềm mới.",นำไปใช้,"บริษัทวางแผนที่จะนำระบบซอฟต์แวร์ใหม่ไปใช้",menerapkan,"Perusahaan berencana menerapkan sistem perangkat lunak baru."
delegate,"A good manager knows how to delegate tasks effectively.",위임하다,"좋은 관리자는 업무를 효과적으로 위임하는 방법을 알고 있습니다.",委任する,"良いマネージャーは効果的にタスクを委任する方法を知っています。",委派,"好的管理者知道如何有效地委派任务。",delegar,"Un buen gerente sabe cómo delegar tareas de manera efectiva.",phân công,"Một người quản lý giỏi biết cách phân công nhiệm vụ hiệu quả.",มอบหมาย,"ผู้จัดการที่ดีรู้วิธีมอบหมายงานอย่างมีประสิทธิภาพ",mendelegasikan,"Manajer yang baik tahu cara mendelegasikan tugas secara efektif."
productivity,"Remote work has increased productivity for many employees.",생산성,"재택근무는 많은 직원들의 생산성을 높였습니다.",生産性,"リモートワークは多くの従業員の生産性を向上させました。",生产力,"远程工作提高了许多员工的生产力。",productividad,"El trabajo remoto ha aumentado la productividad de muchos empleados.",năng suất,"Làm việc từ xa đã tăng năng suất cho nhiều nhân viên.",ผลผลิต,"การทำงานทางไกลเพิ่มผลผลิตให้กับพนักงานหลายคน",produktivitas,"Kerja jarak jauh telah meningkatkan produktivitas bagi banyak karyawan."
colleague,"I discussed the proposal with my colleague during lunch.",동료,"나는 점심시간에 동료와 그 제안서에 대해 논의했습니다.",同僚,"昼食中に同僚とその提案について話し合いました。",同事,"我在午餐时和同事讨论了这个提案。",colega,"Discutí la propuesta con mi colega durante el almuerzo.",đồng nghiệp,"Tôi đã thảo luận về đề xuất với đồng nghiệp trong giờ ăn trưa.",เพื่อนร่วมงาน,"ฉันคุยเรื่องข้อเสนอกับเพื่อนร่วมงานตอนพักกลางวัน",rekan kerja,"Saya mendiskusikan proposal dengan rekan kerja saya saat makan siang."
efficient,"We need a more efficient way to process customer orders.",효율적인,"우리는 고객 주문을 처리하는 더 효율적인 방법이 필요합니다.",効率的な,"顧客の注文を処理するためのより効率的な方法が必要です。",高效的,"我们需要一种更高效的方式来处理客户订单。",eficiente,"Necesitamos una forma más eficiente de procesar los pedidos de los clientes.",hiệu quả,"Chúng ta cần một cách hiệu quả hơn để xử lý đơn hàng của khách.",มีประสิทธิภาพ,"เราต้องการวิธีที่มีประสิทธิภาพมากขึ้นในการประมวลผลคำสั่งซื้อ",efisien,"Kita membutuhkan cara yang lebih efisien untuk memproses pesanan pelanggan."
reorganize,"The department decided to reorganize its structure after the merger.",재편하다,"부서는 합병 후 구조를 재편하기로 결정했습니다.",再編成する,"部門は合併後に組織構造を再編成することにしました。",重组,"部门决定在合并后重组其结构。",reorganizar,"El departamento decidió reorganizar su estructura después de la fusión.",tái tổ chức,"Bộ phận quyết định tái tổ chức cấu trúc sau khi sáp nhập.",ปรับโครงสร้าง,"แผนกตัดสินใจปรับโครงสร้างหลังการควบรวม",mereorganisasi,"Departemen memutuskan untuk mereorganisasi strukturnya setelah merger."
prioritize,"You should prioritize urgent tasks before checking your email.",우선시하다,"이메일을 확인하기 전에 긴급한 업무를 우선시해야 합니다.",優先する,"メールを確認する前に緊急のタスクを優先すべきです。",优先处理,"你应该在查看电子邮件之前优先处理紧急任务。",priorizar,"Deberías priorizar las tareas urgentes antes de revisar tu correo.",ưu tiên,"Bạn nên ưu tiên các nhiệm vụ khẩn cấp trước khi kiểm tra email.",จัดลำดับความสำคัญ,"คุณควรจัดลำดับความสำคัญงานเร่งด่วนก่อนเช็คอีเมล",memprioritaskan,"Anda harus memprioritaskan tugas mendesak sebelum memeriksa email."
initiative,"She took the initiative to organize weekly team meetings.",주도권,"그녀는 주간 팀 회의를 조직하는 주도권을 잡았습니다.",主導権,"彼女は週次チームミーティングを企画する主導権を取りました。",主动性,"她主动组织了每周团队会议。",iniciativa,"Ella tomó la iniciativa de organizar reuniones semanales del equipo.",sáng kiến,"Cô ấy đã chủ động tổ chức các cuộc họp nhóm hàng tuần.",ความคิดริเริ่ม,"เธอริเริ่มจัดการประชุมทีมประจำสัปดาห์",inisiatif,"Dia mengambil inisiatif untuk mengatur rapat tim mingguan."
evaluate,"The manager will evaluate employee performance at the end of the quarter.",평가하다,"관리자는 분기 말에 직원 성과를 평가할 것입니다.",評価する,"マネージャーは四半期末に従業員のパフォーマンスを評価します。",评估,"经理将在季度末评估员工绩效。",evaluar,"El gerente evaluará el desempeño de los empleados al final del trimestre.",đánh giá,"Người quản lý sẽ đánh giá hiệu suất nhân viên vào cuối quý.",ประเมิน,"ผู้จัดการจะประเมินผลงานของพนักงานเมื่อสิ้นสุดไตรมาส",mengevaluasi,"Manajer akan mengevaluasi kinerja karyawan di akhir kuartal."
promotion,"After three years of hard work she finally received a promotion.",승진,"3년간의 노력 끝에 그녀는 마침내 승진했습니다.",昇進,"3年間の努力の末、彼女はついに昇進しました。",晋升,"经过三年的努力，她终于获得了晋升。",ascenso,"Después de tres años de arduo trabajo finalmente recibió un ascenso.",thăng chức,"Sau ba năm làm việc chăm chỉ, cô ấy cuối cùng cũng được thăng chức.",การเลื่อนตำแหน่ง,"หลังจากทำงานหนักสามปี ในที่สุดเธอก็ได้รับการเลื่อนตำแหน่ง",promosi,"Setelah tiga tahun kerja keras dia akhirnya mendapat promosi."
multitask,"In this role you will need to multitask and manage several projects at once.",동시에 여러 일을 하다,"이 역할에서는 동시에 여러 프로젝트를 관리해야 합니다.",マルチタスクをする,"この役割ではマルチタスクで複数のプロジェクトを同時に管理する必要があります。",同时处理多项任务,"在这个职位上你需要同时处理多项任务并管理多个项目。",hacer varias tareas a la vez,"En este puesto necesitarás hacer varias tareas a la vez y gestionar varios proyectos.",làm nhiều việc cùng lúc,"Trong vai trò này bạn sẽ cần làm nhiều việc cùng lúc và quản lý nhiều dự án.",ทำงานหลายอย่างพร้อมกัน,"ในบทบาทนี้คุณจะต้องทำงานหลายอย่างพร้อมกันและจัดการหลายโครงการ",melakukan banyak tugas,"Dalam peran ini Anda perlu melakukan banyak tugas dan mengelola beberapa proyek sekaligus."
workshop,"The company organized a workshop on leadership skills for new managers.",워크숍,"회사는 신임 관리자를 위한 리더십 기술 워크숍을 개최했습니다.",ワークショップ,"会社は新任マネージャー向けのリーダーシップスキルワークショップを開催しました。",研讨会,"公司为新经理组织了一场领导力技能研讨会。",taller,"La empresa organizó un taller sobre habilidades de liderazgo para nuevos gerentes.",hội thảo,"Công ty đã tổ chức một hội thảo về kỹ năng lãnh đạo cho quản lý mới.",เวิร์กช็อป,"บริษัทจัดเวิร์กช็อปทักษะการเป็นผู้นำสำหรับผู้จัดการใหม่",lokakarya,"Perusahaan mengadakan lokakarya tentang keterampilan kepemimpinan untuk manajer baru."
