accomplish,She accomplished her goals this year.,달성하다; 성취하다,그녀는 올해 목표를 달성했어요.,達成する; 成し遂げる,彼女は今年の目標を達成した。,完成; 实现,她今年完成了目标。,lograr; cumplir,Ella logró sus metas este año.,hoàn thành,Cô ấy hoàn thành mục tiêu năm nay.,สำเร็จ; บรรลุ,เธอบรรลุเป้าหมายปีนี้,menyelesaikan; mencapai,Dia menyelesaikan tujuannya tahun ini.
acquire,He acquired new skills through training.,습득하다; 얻다,그는 훈련을 통해 새로운 기술을 습득했어요.,習得する; 獲得する,訓練を通じて新しいスキルを習得した。,获得; 学到,他通过训练获得了新技能。,adquirir,Adquirió nuevas habilidades a través del entrenamiento.,tiếp thu; đạt được,Anh ấy tiếp thu kỹ năng mới qua đào tạo.,ได้รับ; เรียนรู้,เขาได้รับทักษะใหม่จากการฝึก,memperoleh,Dia memperoleh keterampilan baru melalui pelatihan.
adapt,You must adapt to new situations quickly.,적응하다,새로운 상황에 빨리 적응해야 해요.,適応する,新しい状況にすぐ適応しなければならない。,适应,你必须快速适应新情况。,adaptarse,Debes adaptarte a nuevas situaciones rápidamente.,thích nghi,Bạn phải thích nghi nhanh với tình huống mới.,ปรับตัว,คุณต้องปรับตัวให้เข้ากับสถานการณ์ใหม่อย่างรวดเร็ว,beradaptasi; menyesuaikan,Anda harus beradaptasi dengan situasi baru dengan cepat.
admire,I really admire her courage.,존경하다; 감탄하다,그녀의 용기에 정말 감탄해요.,尊敬する; 感心する,彼女の勇気に本当に感心する。,钦佩; 崇拜,我真的很钦佩她的勇气。,admirar,Realmente admiro su valentía.,ngưỡng mộ,Tôi thực sự ngưỡng mộ sự dũng cảm của cô ấy.,ชื่นชม; นับถือ,ฉันชื่นชมความกล้าหาญของเธอจริงๆ,mengagumi,Saya sangat mengagumi keberaniannya.
affect,The weather can affect your mood.,영향을 미치다,날씨는 기분에 영향을 미칠 수 있어요.,影響する; 影響を与える,天気は気分に影響を与えることがある。,影响,天气会影响你的心情。,afectar,El clima puede afectar tu estado de ánimo.,ảnh hưởng,Thời tiết có thể ảnh hưởng đến tâm trạng bạn.,ส่งผลกระทบ,สภาพอากาศส่งผลกระทบต่ออารมณ์ของคุณ,mempengaruhi,Cuaca bisa mempengaruhi suasana hati Anda.
analyze,We need to analyze the data carefully.,분석하다,데이터를 신중하게 분석해야 해요.,分析する,データを慎重に分析する必要がある。,分析,我们需要仔细分析数据。,analizar,Necesitamos analizar los datos cuidadosamente.,phân tích,Chúng tôi cần phân tích dữ liệu cẩn thận.,วิเคราะห์,เราต้องวิเคราะห์ข้อมูลอย่างรอบคอบ,menganalisis,Kami perlu menganalisis data dengan cermat.
annual,The company holds an annual meeting.,연간의; 연례의,회사에서 연례 회의를 개최해요.,年間の; 年次の,会社は年次会議を開催する。,年度的; 一年一度的,公司举行年度会议。,anual,La empresa celebra una reunión anual.,hàng năm,Công ty tổ chức cuộc họp hàng năm.,ประจำปี,บริษัทจัดประชุมประจำปี,tahunan,Perusahaan mengadakan rapat tahunan.
appeal,The idea appeals to young people.,매력; 호소하다,그 아이디어는 젊은 사람들에게 매력적이에요.,魅力; 訴える,そのアイデアは若者に魅力的だ。,吸引力; 吸引,这个想法吸引了年轻人。,atractivo; atraer,La idea atrae a los jóvenes.,hấp dẫn; thu hút,Ý tưởng này hấp dẫn giới trẻ.,ดึงดูด; น่าสนใจ,ไอเดียนี้ดึงดูดคนรุ่นใหม่,menarik; daya tarik,Ide itu menarik bagi anak muda.
approach,We need a new approach to this problem.,접근법; 접근하다,이 문제에 대한 새로운 접근법이 필요해요.,アプローチ; 近づく,この問題への新しいアプローチが必要だ。,方法; 途径; 接近,我们需要一种新方法来解决这个问题。,enfoque; acercarse,Necesitamos un nuevo enfoque para este problema.,cách tiếp cận,Chúng ta cần cách tiếp cận mới cho vấn đề này.,แนวทาง; เข้าใกล้,เราต้องการแนวทางใหม่สำหรับปัญหานี้,pendekatan; mendekati,Kami membutuhkan pendekatan baru untuk masalah ini.
assert,He asserted his right to speak.,주장하다; 단언하다,그는 발언할 권리를 주장했어요.,主張する; 断言する,彼は発言する権利を主張した。,断言; 主张,他坚持自己的发言权。,afirmar; aseverar,Afirmó su derecho a hablar.,khẳng định,Anh ấy khẳng định quyền phát biểu.,ยืนยัน; กล่าวอ้าง,เขายืนยันสิทธิ์ในการพูด,menegaskan,Dia menegaskan haknya untuk berbicara.
