perceive,Children perceive the world differently from adults.,인식하다,아이들은 어른과 다르게 세상을 인식한다.,知覚する,子どもは大人とは異なる方法で世界を知覚する。,感知,孩子们对世界的感知与成人不同。,percibir,Los niños perciben el mundo de manera diferente a los adultos.,nhận thức,Trẻ em nhận thức thế giới khác với người lớn.,รับรู้,เด็กรับรู้โลกแตกต่างจากผู้ใหญ่,memahami,Anak-anak memahami dunia secara berbeda dari orang dewasa.
cognitive,Cognitive development is rapid during early childhood.,인지적인,인지 발달은 유아기에 빠르게 진행된다.,認知の,認知発達は幼児期に急速に進む。,认知的,认知发展在幼儿期进展迅速。,cognitivo,El desarrollo cognitivo es rápido durante la primera infancia.,nhận thức,Phát triển nhận thức diễn ra nhanh chóng trong thời thơ ấu.,ทางปัญญา,พัฒนาการทางปัญญาเป็นไปอย่างรวดเร็วในช่วงวัยเด็ก,kognitif,Perkembangan kognitif berlangsung cepat selama masa kanak-kanak awal.
stimulus,The loud noise was an unexpected stimulus that startled everyone.,자극,큰 소음은 모두를 놀라게 한 예상치 못한 자극이었다.,刺激,大きな音は皆を驚かせた予想外の刺激だった。,刺激,那声巨响是一个让所有人吃惊的意外刺激。,estímulo,El ruido fuerte fue un estímulo inesperado que asustó a todos.,kích thích,Tiếng ồn lớn là một kích thích bất ngờ khiến mọi người giật mình.,สิ่งกระตุ้น,เสียงดังเป็นสิ่งกระตุ้นที่ไม่คาดคิดที่ทำให้ทุกคนตกใจ,rangsangan,Suara keras itu adalah rangsangan tak terduga yang mengejutkan semua orang.
therapy,She started therapy to deal with her anxiety.,치료,그녀는 불안을 다루기 위해 치료를 시작했다.,セラピー,彼女は不安に対処するためにセラピーを始めた。,治疗,她开始接受治疗以应对焦虑。,terapia,Ella comenzó una terapia para lidiar con su ansiedad.,trị liệu,Cô ấy bắt đầu trị liệu để đối phó với lo âu.,การบำบัด,เธอเริ่มการบำบัดเพื่อจัดการกับความวิตกกังวล,terapi,Dia memulai terapi untuk mengatasi kecemasannya.
trauma,The accident left deep psychological trauma.,트라우마,그 사고는 깊은 심리적 트라우마를 남겼다.,トラウマ,その事故は深い心理的トラウマを残した。,创伤,那次事故留下了深刻的心理创伤。,trauma,El accidente dejó un profundo trauma psicológico.,chấn thương tâm lý,Tai nạn để lại chấn thương tâm lý sâu sắc.,บาดแผลทางจิตใจ,อุบัติเหตุทิ้งบาดแผลทางจิตใจอย่างลึกซึ้ง,trauma,Kecelakaan itu meninggalkan trauma psikologis yang mendalam.
bias,Unconscious bias can influence hiring decisions.,편견,무의식적 편견은 채용 결정에 영향을 미칠 수 있다.,偏見,無意識の偏見は採用の意思決定に影響を与えうる。,偏见,无意识偏见会影响招聘决策。,sesgo,El sesgo inconsciente puede influir en las decisiones de contratación.,thiên kiến,Thiên kiến vô thức có thể ảnh hưởng đến quyết định tuyển dụng.,อคติ,อคติที่ไม่รู้ตัวสามารถมีอิทธิพลต่อการตัดสินใจจ้างงาน,bias,Bias yang tidak disadari dapat memengaruhi keputusan perekrutan.
consciousness,The patient regained consciousness after the surgery.,의식,환자는 수술 후 의식을 되찾았다.,意識,患者は手術後に意識を取り戻した。,意识,患者在手术后恢复了意识。,conciencia,El paciente recuperó la conciencia después de la cirugía.,ý thức,Bệnh nhân lấy lại ý thức sau phẫu thuật.,สติ,ผู้ป่วยฟื้นสติหลังการผ่าตัด,kesadaran,Pasien mendapatkan kembali kesadaran setelah operasi.
disorder,Anxiety disorder affects millions of people worldwide.,장애,불안 장애는 전 세계 수백만 명에게 영향을 미친다.,障害,不安障害は世界中の何百万人もの人々に影響を与えている。,障碍,焦虑障碍影响着全球数百万人。,trastorno,El trastorno de ansiedad afecta a millones de personas en todo el mundo.,rối loạn,Rối loạn lo âu ảnh hưởng đến hàng triệu người trên thế giới.,ความผิดปกติ,โรควิตกกังวลส่งผลกระทบต่อผู้คนนับล้านทั่วโลก,gangguan,Gangguan kecemasan memengaruhi jutaan orang di seluruh dunia.
symptom,Fatigue is a common symptom of depression.,증상,피로는 우울증의 흔한 증상이다.,症状,疲労はうつ病の一般的な症状である。,症状,疲劳是抑郁症的常见症状。,síntoma,La fatiga es un síntoma común de la depresión.,triệu chứng,Mệt mỏi là triệu chứng phổ biến của trầm cảm.,อาการ,ความเหนื่อยล้าเป็นอาการทั่วไปของภาวะซึมเศร้า,gejala,Kelelahan adalah gejala umum dari depresi.
rehabilitation,The rehabilitation program helped him recover from addiction.,재활,재활 프로그램은 그가 중독에서 회복하는 데 도움이 되었다.,リハビリテーション,リハビリテーションプログラムは彼が依存症から回復するのを助けた。,康复,康复计划帮助他从成瘾中恢复。,rehabilitación,El programa de rehabilitación le ayudó a recuperarse de la adicción.,phục hồi chức năng,Chương trình phục hồi chức năng giúp anh ấy thoát khỏi nghiện.,การฟื้นฟู,โปรแกรมการฟื้นฟูช่วยให้เขาหายจากการเสพติด,rehabilitasi,Program rehabilitasi membantunya pulih dari kecanduan.
stereotype,We should challenge harmful stereotypes in society.,고정관념,우리는 사회의 해로운 고정관념에 도전해야 한다.,ステレオタイプ,私たちは社会の有害なステレオタイプに挑戦すべきだ。,刻板印象,我们应该挑战社会中有害的刻板印象。,estereotipo,Debemos desafiar los estereotipos dañinos en la sociedad.,định kiến,Chúng ta nên thách thức các định kiến có hại trong xã hội.,อคติแบบเหมารวม,เราควรท้าทายอคติแบบเหมารวมที่เป็นอันตรายในสังคม,stereotip,Kita harus menantang stereotip berbahaya dalam masyarakat.
inequality,Income inequality has been growing in many countries.,불평등,소득 불평등이 많은 나라에서 커지고 있다.,不平等,所得の不平等は多くの国で拡大している。,不平等,收入不平等在许多国家持续扩大。,desigualdad,La desigualdad de ingresos ha ido creciendo en muchos países.,bất bình đẳng,Bất bình đẳng thu nhập ngày càng gia tăng ở nhiều quốc gia.,ความเหลื่อมล้ำ,ความเหลื่อมล้ำทางรายได้เพิ่มขึ้นในหลายประเทศ,ketimpangan,Ketimpangan pendapatan telah meningkat di banyak negara.
demographic,The demographic shift is changing the labor market.,인구통계학적,인구통계학적 변화가 노동 시장을 바꾸고 있다.,人口統計の,人口動態の変化が労働市場を変えている。,人口统计的,人口结构变化正在改变劳动力市场。,demográfico,El cambio demográfico está transformando el mercado laboral.,nhân khẩu học,Sự thay đổi nhân khẩu học đang thay đổi thị trường lao động.,ประชากรศาสตร์,การเปลี่ยนแปลงทางประชากรศาสตร์กำลังเปลี่ยนตลาดแรงงาน,demografis,Pergeseran demografis mengubah pasar tenaga kerja.
poverty,Reducing poverty requires investment in education.,빈곤,빈곤을 줄이려면 교육에 대한 투자가 필요하다.,貧困,貧困の削減には教育への投資が必要である。,贫困,减少贫困需要对教育进行投资。,pobreza,Reducir la pobreza requiere inversión en educación.,nghèo đói,Giảm nghèo đói đòi hỏi đầu tư vào giáo dục.,ความยากจน,การลดความยากจนต้องมีการลงทุนในการศึกษา,kemiskinan,Mengurangi kemiskinan memerlukan investasi dalam pendidikan.
diversity,Workplace diversity leads to more creative solutions.,다양성,직장 내 다양성은 더 창의적인 해결책으로 이어진다.,多様性,職場の多様性はより創造的な解決策につながる。,多样性,职场多样性能带来更具创造性的解决方案。,diversidad,La diversidad en el lugar de trabajo conduce a soluciones más creativas.,đa dạng,Sự đa dạng nơi làm việc dẫn đến các giải pháp sáng tạo hơn.,ความหลากหลาย,ความหลากหลายในที่ทำงานนำไปสู่การแก้ปัญหาที่สร้างสรรค์มากขึ้น,keberagaman,Keberagaman di tempat kerja menghasilkan solusi yang lebih kreatif.
assimilate,Immigrants often struggle to assimilate into a new culture.,동화되다,이민자들은 종종 새로운 문화에 동화되는 데 어려움을 겪는다.,同化する,移民はしばしば新しい文化に同化するのに苦労する。,融入,移民常常很难融入新文化。,asimilarse,Los inmigrantes a menudo luchan por asimilarse a una nueva cultura.,hòa nhập,Người nhập cư thường gặp khó khăn khi hòa nhập vào nền văn hóa mới.,กลมกลืน,ผู้อพยพมักมีปัญหาในการกลมกลืนเข้ากับวัฒนธรรมใหม่,berasimilasi,Imigran sering kesulitan untuk berasimilasi ke dalam budaya baru.
