allocate,The government decided to allocate more funds to renewable energy research.,할당하다,정부는 재생 에너지 연구에 더 많은 자금을 할당하기로 결정했다.,割り当てる,政府は再生可能エネルギー研究により多くの資金を割り当てることを決定した。,分配,政府决定将更多资金分配给可再生能源研究。,asignar,El gobierno decidió asignar más fondos a la investigación de energía renovable.,phân bổ,Chính phủ quyết định phân bổ thêm ngân sách cho nghiên cứu năng lượng tái tạo.,จัดสรร,รัฐบาลตัดสินใจจัดสรรเงินทุนเพิ่มเติมให้กับการวิจัยพลังงานหมุนเวียน,mengalokasikan,Pemerintah memutuskan untuk mengalokasikan lebih banyak dana untuk penelitian energi terbarukan.
automate,Many factories automate their production lines to increase efficiency.,자동화하다,많은 공장이 효율성을 높이기 위해 생산 라인을 자동화한다.,自動化する,多くの工場は効率を上げるために生産ラインを自動化している。,自动化,许多工厂自动化生产线以提高效率。,automatizar,Muchas fábricas automatizan sus líneas de producción para aumentar la eficiencia.,tự động hóa,Nhiều nhà máy tự động hóa dây chuyền sản xuất để tăng hiệu quả.,ทำให้เป็นอัตโนมัติ,หลายโรงงานทำให้สายการผลิตเป็นอัตโนมัติเพื่อเพิ่มประสิทธิภาพ,mengotomatisasi,Banyak pabrik mengotomatisasi lini produksi mereka untuk meningkatkan efisiensi.
bilateral,The two countries signed a bilateral trade agreement last month.,양자간의,두 나라는 지난달 양자간 무역 협정에 서명했다.,二国間の,両国は先月二国間貿易協定に署名した。,双边的,两国上个月签署了双边贸易协定。,bilateral,Los dos países firmaron un acuerdo comercial bilateral el mes pasado.,song phương,Hai nước đã ký thỏa thuận thương mại song phương vào tháng trước.,ทวิภาคี,ทั้งสองประเทศลงนามข้อตกลงการค้าทวิภาคีเมื่อเดือนที่แล้ว,bilateral,Kedua negara menandatangani perjanjian perdagangan bilateral bulan lalu.
biodiversity,Protecting biodiversity is essential for maintaining healthy ecosystems.,생물 다양성,생물 다양성을 보호하는 것은 건강한 생태계를 유지하는 데 필수적이다.,生物多様性,生物多様性を守ることは健全な生態系の維持に不可欠である。,生物多样性,保护生物多样性对于维持健康的生态系统至关重要。,biodiversidad,Proteger la biodiversidad es esencial para mantener ecosistemas saludables.,đa dạng sinh học,Bảo vệ đa dạng sinh học là điều cần thiết để duy trì hệ sinh thái khỏe mạnh.,ความหลากหลายทางชีวภาพ,การปกป้องความหลากหลายทางชีวภาพเป็นสิ่งจำเป็นสำหรับการรักษาระบบนิเวศที่ดี,keanekaragaman hayati,Melindungi keanekaragaman hayati sangat penting untuk menjaga ekosistem yang sehat.
blueprint,The education reform blueprint includes plans for digital literacy programs.,청사진,교육 개혁 청사진에는 디지털 리터러시 프로그램 계획이 포함되어 있다.,青写真,教育改革の青写真にはデジタルリテラシープログラムの計画が含まれている。,蓝图,教育改革蓝图包括数字素养项目的计划。,plan maestro,El plan maestro de reforma educativa incluye programas de alfabetización digital.,kế hoạch chi tiết,Kế hoạch chi tiết cải cách giáo dục bao gồm các chương trình xóa mù công nghệ số.,แผนพิมพ์เขียว,แผนพิมพ์เขียวการปฏิรูปการศึกษารวมถึงแผนงานด้านการรู้ดิจิทัล,cetak biru,Cetak biru reformasi pendidikan mencakup rencana program literasi digital.
boost,The new policy aims to boost economic growth in rural areas.,촉진하다,새로운 정책은 농촌 지역의 경제 성장을 촉진하는 것을 목표로 한다.,促進する,新しい政策は農村地域の経済成長を促進することを目指している。,促进,新政策旨在促进农村地区的经济增长。,impulsar,La nueva política tiene como objetivo impulsar el crecimiento económico en áreas rurales.,thúc đẩy,Chính sách mới nhằm thúc đẩy tăng trưởng kinh tế ở vùng nông thôn.,กระตุ้น,นโยบายใหม่มีเป้าหมายเพื่อกระตุ้นการเติบโตทางเศรษฐกิจในพื้นที่ชนบท,mendorong,Kebijakan baru ini bertujuan untuk mendorong pertumbuhan ekonomi di daerah pedesaan.
broadcast,The conference was broadcast live to participants around the world.,방송하다,그 회의는 전 세계 참가자들에게 실시간으로 방송되었다.,放送する,その会議は世界中の参加者に生中継された。,播放,会议向全球参与者进行了现场播放。,transmitir,La conferencia se transmitió en vivo a los participantes de todo el mundo.,phát sóng,Hội nghị được phát sóng trực tiếp tới những người tham gia trên toàn thế giới.,ถ่ายทอด,การประชุมถูกถ่ายทอดสดไปยังผู้เข้าร่วมทั่วโลก,menyiarkan,Konferensi tersebut disiarkan secara langsung kepada peserta di seluruh dunia.
budget,Schools must carefully budget their resources for the academic year.,예산을 세우다,학교는 학년도에 대한 자원을 신중하게 예산을 세워야 한다.,予算を立てる,学校は学年度の資源を慎重に予算配分しなければならない。,编制预算,学校必须为学年仔细编制资源预算。,presupuestar,Las escuelas deben presupuestar cuidadosamente sus recursos para el año académico.,lập ngân sách,Các trường học phải lập ngân sách cẩn thận cho năm học.,จัดงบประมาณ,โรงเรียนต้องจัดงบประมาณทรัพยากรอย่างรอบคอบสำหรับปีการศึกษา,menganggarkan,Sekolah harus menganggarkan sumber daya mereka dengan hati-hati untuk tahun ajaran.
candidate,The company interviewed several candidates for the management position.,후보자,회사는 관리직에 대해 여러 후보자를 면접했다.,候補者,会社は管理職のポジションに複数の候補者を面接した。,候选人,公司面试了几位管理职位的候选人。,candidato,La empresa entrevistó a varios candidatos para el puesto de gerencia.,ứng viên,Công ty đã phỏng vấn nhiều ứng viên cho vị trí quản lý.,ผู้สมัคร,บริษัทสัมภาษณ์ผู้สมัครหลายคนสำหรับตำแหน่งผู้จัดการ,kandidat,Perusahaan mewawancarai beberapa kandidat untuk posisi manajemen.
carbon,Reducing carbon emissions is a global priority for combating climate change.,탄소,탄소 배출을 줄이는 것은 기후 변화에 대응하기 위한 전 세계적 우선 과제이다.,炭素,炭素排出量の削減は気候変動対策の世界的な優先事項である。,碳,减少碳排放是应对气候变化的全球优先事项。,carbono,Reducir las emisiones de carbono es una prioridad global para combatir el cambio climático.,carbon,Giảm phát thải carbon là ưu tiên toàn cầu để chống biến đổi khí hậu.,คาร์บอน,การลดการปล่อยคาร์บอนเป็นสิ่งสำคัญระดับโลกเพื่อต่อสู้กับการเปลี่ยนแปลงสภาพภูมิอากาศ,karbon,Mengurangi emisi karbon adalah prioritas global untuk memerangi perubahan iklim.
certificate,She earned a professional certificate in data science.,자격증,그녀는 데이터 과학 전문 자격증을 취득했다.,資格証,彼女はデータサイエンスの専門資格証を取得した。,证书,她获得了数据科学专业证书。,certificado,Ella obtuvo un certificado profesional en ciencia de datos.,chứng chỉ,Cô ấy đã đạt được chứng chỉ chuyên nghiệp về khoa học dữ liệu.,ใบรับรอง,เธอได้รับใบรับรองวิชาชีพด้านวิทยาศาสตร์ข้อมูล,sertifikat,Dia memperoleh sertifikat profesional dalam ilmu data.
coalition,Several nations formed a coalition to address the refugee crisis.,연합,여러 나라가 난민 위기에 대응하기 위해 연합을 형성했다.,連合,複数の国が難民危機に対処するために連合を結成した。,联盟,几个国家组成联盟以应对难民危机。,coalición,Varias naciones formaron una coalición para abordar la crisis de refugiados.,liên minh,Nhiều quốc gia đã thành lập liên minh để giải quyết cuộc khủng hoảng tị nạn.,พันธมิตร,หลายประเทศจัดตั้งพันธมิตรเพื่อแก้ไขวิกฤตผู้ลี้ภัย,koalisi,Beberapa negara membentuk koalisi untuk mengatasi krisis pengungsi.
commodity,Oil remains one of the most traded commodities in the world.,상품,석유는 세계에서 가장 많이 거래되는 상품 중 하나로 남아 있다.,商品,石油は世界で最も取引されている商品の一つである。,商品,石油仍然是世界上交易量最大的商品之一。,materia prima,El petróleo sigue siendo una de las materias primas más comercializadas del mundo.,hàng hóa,Dầu mỏ vẫn là một trong những hàng hóa được giao dịch nhiều nhất trên thế giới.,สินค้าโภคภัณฑ์,น้ำมันยังคงเป็นหนึ่งในสินค้าโภคภัณฑ์ที่มีการซื้อขายมากที่สุดในโลก,komoditas,Minyak tetap menjadi salah satu komoditas yang paling banyak diperdagangkan di dunia.
compatible,The new software is compatible with most operating systems.,호환되는,새로운 소프트웨어는 대부분의 운영 체제와 호환된다.,互換性のある,新しいソフトウェアはほとんどのオペレーティングシステムと互換性がある。,兼容的,新软件与大多数操作系统兼容。,compatible,El nuevo software es compatible con la mayoría de los sistemas operativos.,tương thích,Phần mềm mới tương thích với hầu hết các hệ điều hành.,เข้ากันได้,ซอฟต์แวร์ใหม่เข้ากันได้กับระบบปฏิบัติการส่วนใหญ่,kompatibel,Perangkat lunak baru ini kompatibel dengan sebagian besar sistem operasi.
compliance,All companies must ensure compliance with environmental regulations.,준수,모든 기업은 환경 규정 준수를 보장해야 한다.,遵守,すべての企業は環境規制の遵守を確保しなければならない。,合规,所有公司必须确保遵守环境法规。,cumplimiento,Todas las empresas deben garantizar el cumplimiento de las regulaciones ambientales.,tuân thủ,Tất cả các công ty phải đảm bảo tuân thủ các quy định về môi trường.,การปฏิบัติตาม,บริษัททุกแห่งต้องมั่นใจว่าปฏิบัติตามกฎระเบียบด้านสิ่งแวดล้อม,kepatuhan,Semua perusahaan harus memastikan kepatuhan terhadap peraturan lingkungan.
comprehensive,The university offers a comprehensive curriculum for engineering students.,포괄적인,그 대학교는 공학과 학생들을 위한 포괄적인 교육 과정을 제공한다.,包括的な,その大学は工学部の学生に包括的なカリキュラムを提供している。,全面的,该大学为工程专业学生提供全面的课程体系。,integral,La universidad ofrece un currículo integral para los estudiantes de ingeniería.,toàn diện,Trường đại học cung cấp chương trình giảng dạy toàn diện cho sinh viên kỹ thuật.,ครอบคลุม,มหาวิทยาลัยเสนอหลักสูตรที่ครอบคลุมสำหรับนักศึกษาวิศวกรรม,komprehensif,Universitas menawarkan kurikulum yang komprehensif untuk mahasiswa teknik.
consensus,The committee reached a consensus on the new trade policy.,합의,위원회는 새로운 무역 정책에 대한 합의에 도달했다.,合意,委員会は新しい貿易政策について合意に達した。,共识,委员会就新贸易政策达成了共识。,consenso,El comité alcanzó un consenso sobre la nueva política comercial.,đồng thuận,Ủy ban đã đạt được đồng thuận về chính sách thương mại mới.,ฉันทามติ,คณะกรรมการบรรลุฉันทามติเกี่ยวกับนโยบายการค้าใหม่,konsensus,Komite mencapai konsensus tentang kebijakan perdagangan baru.
constraint,Budget constraints forced the school to reduce its staff.,제약,예산 제약으로 학교는 직원을 줄여야 했다.,制約,予算の制約により学校はスタッフを削減せざるを得なかった。,限制,预算限制迫使学校减少员工。,restricción,Las restricciones presupuestarias obligaron a la escuela a reducir su personal.,ràng buộc,Các ràng buộc về ngân sách buộc trường phải giảm nhân sự.,ข้อจำกัด,ข้อจำกัดด้านงบประมาณทำให้โรงเรียนต้องลดจำนวนพนักงาน,kendala,Kendala anggaran memaksa sekolah untuk mengurangi stafnya.
consultant,The firm hired a consultant to improve their cybersecurity.,컨설턴트,그 회사는 사이버 보안을 개선하기 위해 컨설턴트를 고용했다.,コンサルタント,その企業はサイバーセキュリティを改善するためにコンサルタントを雇った。,顾问,该公司聘请了一名顾问来改善网络安全。,consultor,La empresa contrató a un consultor para mejorar su ciberseguridad.,chuyên gia tư vấn,Công ty đã thuê một chuyên gia tư vấn để cải thiện an ninh mạng.,ที่ปรึกษา,บริษัทจ้างที่ปรึกษาเพื่อปรับปรุงความปลอดภัยทางไซเบอร์,konsultan,Perusahaan menyewa konsultan untuk meningkatkan keamanan siber mereka.
contaminate,Industrial waste can contaminate nearby water sources.,오염시키다,산업 폐기물은 인근 수원을 오염시킬 수 있다.,汚染する,産業廃棄物は近くの水源を汚染する可能性がある。,污染,工业废物可能会污染附近的水源。,contaminar,Los desechos industriales pueden contaminar las fuentes de agua cercanas.,ô nhiễm,Chất thải công nghiệp có thể gây ô nhiễm các nguồn nước gần đó.,ปนเปื้อน,ของเสียจากอุตสาหกรรมสามารถปนเปื้อนแหล่งน้ำใกล้เคียง,mencemari,Limbah industri dapat mencemari sumber air terdekat.
coordinate,Different departments must coordinate their efforts during the project.,조정하다,다른 부서들은 프로젝트 기간 동안 노력을 조정해야 한다.,調整する,各部門はプロジェクト中に取り組みを調整しなければならない。,协调,不同部门在项目期间必须协调工作。,coordinar,Los diferentes departamentos deben coordinar sus esfuerzos durante el proyecto.,phối hợp,Các phòng ban khác nhau phải phối hợp nỗ lực trong suốt dự án.,ประสานงาน,แผนกต่าง ๆ ต้องประสานงานกันในระหว่างโครงการ,mengoordinasikan,Departemen yang berbeda harus mengoordinasikan upaya mereka selama proyek.
curriculum,The national curriculum was updated to include coding classes.,교육 과정,국가 교육 과정이 코딩 수업을 포함하도록 업데이트되었다.,カリキュラム,全国カリキュラムがプログラミング授業を含むように更新された。,课程,国家课程已更新，纳入了编程课。,currículo,El currículo nacional fue actualizado para incluir clases de programación.,chương trình giảng dạy,Chương trình giảng dạy quốc gia đã được cập nhật để bao gồm các lớp lập trình.,หลักสูตร,หลักสูตรแห่งชาติได้รับการปรับปรุงเพื่อรวมชั้นเรียนการเขียนโค้ด,kurikulum,Kurikulum nasional diperbarui untuk memasukkan kelas pemrograman.
database,The company stores customer information in a secure database.,데이터베이스,회사는 안전한 데이터베이스에 고객 정보를 저장한다.,データベース,会社は安全なデータベースに顧客情報を保存している。,数据库,公司将客户信息存储在安全的数据库中。,base de datos,La empresa almacena la información del cliente en una base de datos segura.,cơ sở dữ liệu,Công ty lưu trữ thông tin khách hàng trong cơ sở dữ liệu an toàn.,ฐานข้อมูล,บริษัทจัดเก็บข้อมูลลูกค้าในฐานข้อมูลที่ปลอดภัย,basis data,Perusahaan menyimpan informasi pelanggan dalam basis data yang aman.
delegate,The manager decided to delegate tasks to her team members.,위임하다,관리자는 팀원들에게 업무를 위임하기로 결정했다.,委任する,マネージャーはチームメンバーにタスクを委任することを決めた。,委派,经理决定将任务委派给团队成员。,delegar,La gerente decidió delegar tareas a los miembros de su equipo.,ủy quyền,Quản lý quyết định ủy quyền công việc cho các thành viên trong nhóm.,มอบหมาย,ผู้จัดการตัดสินใจมอบหมายงานให้สมาชิกในทีม,mendelegasikan,Manajer memutuskan untuk mendelegasikan tugas kepada anggota timnya.
deploy,The army plans to deploy additional troops to the border region.,배치하다,군은 국경 지역에 추가 병력을 배치할 계획이다.,展開する,軍は国境地域に追加の部隊を展開する計画だ。,部署,军队计划向边境地区部署更多部队。,desplegar,El ejército planea desplegar tropas adicionales en la región fronteriza.,triển khai,Quân đội lên kế hoạch triển khai thêm quân đến khu vực biên giới.,ส่งกำลัง,กองทัพวางแผนส่งกำลังพลเพิ่มเติมไปยังพื้นที่ชายแดน,mengerahkan,Tentara berencana mengerahkan pasukan tambahan ke wilayah perbatasan.
diagnostic,The technician ran a diagnostic test on the network system.,진단의,기술자가 네트워크 시스템에 대한 진단 테스트를 실행했다.,診断の,技術者はネットワークシステムの診断テストを実施した。,诊断的,技术人员对网络系统进行了诊断测试。,diagnóstico,El técnico ejecutó una prueba diagnóstica en el sistema de red.,chẩn đoán,Kỹ thuật viên đã chạy thử nghiệm chẩn đoán trên hệ thống mạng.,การวินิจฉัย,ช่างเทคนิคทำการทดสอบวินิจฉัยระบบเครือข่าย,diagnostik,Teknisi menjalankan tes diagnostik pada sistem jaringan.
diplomacy,Diplomacy is essential for resolving international disputes peacefully.,외교,외교는 국제 분쟁을 평화적으로 해결하는 데 필수적이다.,外交,外交は国際紛争を平和的に解決するために不可欠である。,外交,外交对于和平解决国际争端至关重要。,diplomacia,La diplomacia es esencial para resolver disputas internacionales de manera pacífica.,ngoại giao,Ngoại giao là điều cần thiết để giải quyết các tranh chấp quốc tế một cách hòa bình.,การทูต,การทูตเป็นสิ่งจำเป็นสำหรับการแก้ไขข้อพิพาทระหว่างประเทศอย่างสันติ,diplomasi,Diplomasi sangat penting untuk menyelesaikan sengketa internasional secara damai.
disruption,The technological disruption transformed the entire retail industry.,혼란,기술적 혼란이 소매 산업 전체를 변화시켰다.,混乱,技術的な混乱は小売業界全体を変革した。,颠覆,技术颠覆改变了整个零售行业。,disrupción,La disrupción tecnológica transformó toda la industria minorista.,sự gián đoạn,Sự gián đoạn công nghệ đã biến đổi toàn bộ ngành bán lẻ.,การเปลี่ยนแปลงอย่างฉับพลัน,การเปลี่ยนแปลงอย่างฉับพลันทางเทคโนโลยีเปลี่ยนโฉมอุตสาหกรรมค้าปลีกทั้งหมด,disrupsi,Disrupsi teknologi mengubah seluruh industri ritel.
diversity,Workplace diversity leads to more creative problem-solving.,다양성,직장 내 다양성은 보다 창의적인 문제 해결로 이어진다.,多様性,職場の多様性はより創造的な問題解決につながる。,多样性,职场多样性带来更有创造力的问题解决方式。,diversidad,La diversidad en el lugar de trabajo conduce a una resolución de problemas más creativa.,sự đa dạng,Sự đa dạng nơi làm việc dẫn đến giải quyết vấn đề sáng tạo hơn.,ความหลากหลาย,ความหลากหลายในที่ทำงานนำไปสู่การแก้ปัญหาอย่างสร้างสรรค์มากขึ้น,keberagaman,Keberagaman di tempat kerja menghasilkan pemecahan masalah yang lebih kreatif.
drought,The prolonged drought severely affected agricultural production.,가뭄,장기간의 가뭄이 농업 생산에 심각한 영향을 미쳤다.,干ばつ,長期にわたる干ばつが農業生産に深刻な影響を与えた。,干旱,长期干旱严重影响了农业生产。,sequía,La sequía prolongada afectó severamente la producción agrícola.,hạn hán,Hạn hán kéo dài đã ảnh hưởng nghiêm trọng đến sản xuất nông nghiệp.,ภัยแล้ง,ภัยแล้งที่ยาวนานส่งผลกระทบอย่างรุนแรงต่อผลผลิตทางการเกษตร,kekeringan,Kekeringan yang berkepanjangan sangat mempengaruhi produksi pertanian.
ecosystem,Coral reefs are among the most diverse ecosystems on the planet.,생태계,산호초는 지구상에서 가장 다양한 생태계 중 하나이다.,生態系,サンゴ礁は地球上で最も多様な生態系の一つである。,生态系统,珊瑚礁是地球上最多样化的生态系统之一。,ecosistema,Los arrecifes de coral se encuentran entre los ecosistemas más diversos del planeta.,hệ sinh thái,Rạn san hô là một trong những hệ sinh thái đa dạng nhất trên hành tinh.,ระบบนิเวศ,แนวปะการังเป็นหนึ่งในระบบนิเวศที่หลากหลายที่สุดบนโลก,ekosistem,Terumbu karang termasuk ekosistem paling beragam di planet ini.
eligible,Only students with a GPA above 3.5 are eligible for the scholarship.,자격이 있는,GPA가 3.5 이상인 학생만 장학금을 받을 자격이 있다.,資格のある,GPA3.5以上の学生のみが奨学金の資格がある。,有资格的,只有GPA高于3.5的学生才有资格获得奖学金。,elegible,Solo los estudiantes con un promedio superior a 3.5 son elegibles para la beca.,đủ điều kiện,Chỉ những sinh viên có GPA trên 3.5 mới đủ điều kiện nhận học bổng.,มีสิทธิ์,เฉพาะนักศึกษาที่มีเกรดเฉลี่ยสูงกว่า 3.5 เท่านั้นที่มีสิทธิ์ได้รับทุนการศึกษา,memenuhi syarat,Hanya mahasiswa dengan IPK di atas 3.5 yang memenuhi syarat untuk beasiswa.
embassy,The embassy issued travel warnings for its citizens abroad.,대사관,대사관은 해외 자국민에 대한 여행 경고를 발표했다.,大使館,大使館は海外にいる自国民に渡航警告を発出した。,大使馆,大使馆向海外公民发布了旅行警告。,embajada,La embajada emitió advertencias de viaje para sus ciudadanos en el extranjero.,đại sứ quán,Đại sứ quán đã phát cảnh báo du lịch cho công dân ở nước ngoài.,สถานทูต,สถานทูตออกคำเตือนการเดินทางสำหรับพลเมืองในต่างประเทศ,kedutaan besar,Kedutaan besar mengeluarkan peringatan perjalanan bagi warganya di luar negeri.
