syllabus,The professor handed out the syllabus on the first day of class.,강의 계획서,교수님이 첫 수업에 강의 계획서를 나눠 주셨어요.,シラバス; 授業計画,教授は初日にシラバスを配った。,教学大纲,教授在第一天发了教学大纲。,programa de estudios,El profesor repartió el programa de estudios el primer día de clase.,chương trình học,Giáo sư phát chương trình học vào ngày đầu tiên.,หลักสูตร; แผนการสอน,อาจารย์แจกหลักสูตรในวันแรกของชั้นเรียน,silabus,Profesor membagikan silabus pada hari pertama kuliah.
enrollment,Enrollment for the spring semester begins in November.,등록; 입학,봄 학기 등록이 11월에 시작돼요.,入学; 登録,春学期の入学手続きは11月に始まる。,注册; 入学,春季学期的注册从十一月开始。,inscripción; matrícula,La inscripción para el semestre de primavera comienza en noviembre.,đăng ký nhập học,Đăng ký học kỳ xuân bắt đầu vào tháng Mười Một.,การลงทะเบียน,การลงทะเบียนสำหรับภาคเรียนฤดูใบไม้ผลิเริ่มในเดือนพฤศจิกายน,pendaftaran,Pendaftaran untuk semester musim semi dimulai pada bulan November.
tuition,Tuition fees have increased by five percent this year.,수업료; 등록금,올해 수업료가 5퍼센트 올랐어요.,学費; 授業料,今年の授業料は5パーセント上がった。,学费,今年学费上涨了百分之五。,matrícula; colegiatura,Las tarifas de matrícula han aumentado un cinco por ciento este año.,học phí,Học phí đã tăng năm phần trăm trong năm nay.,ค่าเล่าเรียน,ค่าเล่าเรียนเพิ่มขึ้นห้าเปอร์เซ็นต์ในปีนี้,uang kuliah; biaya pendidikan,Biaya kuliah telah meningkat lima persen tahun ini.
dissertation,She spent three years writing her doctoral dissertation.,학위 논문,그녀는 박사 학위 논문을 쓰는 데 3년을 보냈어요.,学位論文; 博士論文,彼女は博士論文の執筆に3年を費やした。,学位论文; 博士论文,她花了三年写博士论文。,tesis doctoral; disertación,Pasó tres años escribiendo su tesis doctoral.,luận văn tiến sĩ,Cô ấy dành ba năm viết luận văn tiến sĩ.,วิทยานิพนธ์,เธอใช้เวลาสามปีในการเขียนวิทยานิพนธ์ปริญญาเอก,disertasi,Dia menghabiskan tiga tahun untuk menulis disertasi doktoralnya.
seminar,The university offers a weekly seminar on modern literature.,세미나; 연구 발표회,대학에서 매주 현대 문학 세미나를 열어요.,ゼミ; セミナー,大学では毎週現代文学のセミナーを開催している。,研讨会,大学每周举办现代文学研讨会。,seminario,La universidad ofrece un seminario semanal sobre literatura moderna.,hội thảo chuyên đề,Trường đại học tổ chức hội thảo hàng tuần về văn học hiện đại.,สัมมนา,มหาวิทยาลัยจัดสัมมนาเกี่ยวกับวรรณกรรมสมัยใหม่ทุกสัปดาห์,seminar,Universitas menawarkan seminar mingguan tentang sastra modern.
pedagogy,Modern pedagogy emphasizes student-centered learning.,교육학; 교수법,현대 교육학은 학생 중심 학습을 강조해요.,教育学; 教授法,現代の教育学は学生中心の学習を重視している。,教育学; 教学法,现代教育学强调以学生为中心的学习。,pedagogía,La pedagogía moderna enfatiza el aprendizaje centrado en el estudiante.,phương pháp sư phạm,Phương pháp sư phạm hiện đại nhấn mạnh việc học lấy học sinh làm trung tâm.,การสอน; ศาสตร์การสอน,การสอนสมัยใหม่เน้นการเรียนรู้ที่มีนักเรียนเป็นศูนย์กลาง,pedagogi,Pedagogi modern menekankan pembelajaran yang berpusat pada siswa.
accreditation,The school received accreditation from the national board.,인증; 인가,학교가 국가 위원회로부터 인증을 받았어요.,認定; 認証,学校は全国委員会から認定を受けた。,认证; 资质认定,学校获得了国家委员会的认证。,acreditación,La escuela recibió la acreditación de la junta nacional.,kiểm định chất lượng,Trường đã nhận được kiểm định từ hội đồng quốc gia.,การรับรองมาตรฐาน,โรงเรียนได้รับการรับรองมาตรฐานจากคณะกรรมการแห่งชาติ,akreditasi,Sekolah menerima akreditasi dari dewan nasional.
compulsory,Education is compulsory for children aged six to sixteen.,의무적인,6세에서 16세까지의 아이들은 의무 교육을 받아야 해요.,義務的な; 必修の,6歳から16歳までの子供には教育が義務付けられている。,义务的; 强制性的,六岁到十六岁的儿童必须接受义务教育。,obligatorio,La educación es obligatoria para niños de seis a dieciséis años.,bắt buộc,Giáo dục là bắt buộc đối với trẻ em từ sáu đến mười sáu tuổi.,ภาคบังคับ,การศึกษาเป็นภาคบังคับสำหรับเด็กอายุหกถึงสิบหกปี,wajib,Pendidikan wajib bagi anak usia enam hingga enam belas tahun.
expulsion,The student faced expulsion for repeated violations.,퇴학; 제적,그 학생은 반복된 위반으로 퇴학에 처해졌어요.,退学; 除籍,その学生は度重なる違反で退学処分を受けた。,开除; 退学,该学生因多次违规面临开除。,expulsión,El estudiante enfrentó la expulsión por violaciones repetidas.,đuổi học,Học sinh đối mặt với việc bị đuổi học vì vi phạm nhiều lần.,การไล่ออก,นักเรียนถูกไล่ออกเนื่องจากการละเมิดซ้ำ,pemecatan; dikeluarkan,Siswa tersebut menghadapi pemecatan karena pelanggaran berulang.
apprenticeship,She completed a two-year apprenticeship at an engineering firm.,도제 제도; 견습,그녀는 엔지니어링 회사에서 2년간의 견습 과정을 마쳤어요.,見習い; 徒弟制度,彼女はエンジニアリング会社で2年間の見習いを修了した。,学徒制; 实习期,她在一家工程公司完成了两年的学徒期。,aprendizaje; pasantía,Completó un aprendizaje de dos años en una firma de ingeniería.,học nghề,Cô ấy hoàn thành hai năm học nghề tại một công ty kỹ thuật.,การฝึกงาน,เธอผ่านการฝึกงานสองปีที่บริษัทวิศวกรรม,magang; pemagangan,Dia menyelesaikan magang dua tahun di perusahaan teknik.
