sublease,"Since she moved abroad, she decided to sublease her apartment.",전대하다,"해외로 이주했기 때문에 그녀는 아파트를 전대하기로 결정했습니다.",転貸する,海外に引っ越したため、彼女はアパートを転貸することにしました。,转租,由于她搬到了国外，她决定转租公寓。,subarrendar,"Como se mudó al extranjero, decidió subarrendar su apartamento.",cho thuê lại,Vì chuyển ra nước ngoài nên cô ấy quyết định cho thuê lại căn hộ.,ให้เช่าช่วง,เนื่องจากเธอย้ายไปต่างประเทศ เธอจึงตัดสินใจให้เช่าช่วงอพาร์ตเมนต์ของเธอ,menyewakan kembali,Karena pindah ke luar negeri dia memutuskan untuk menyewakan kembali apartemennya.
terminate,The company had to terminate several employees due to budget cuts.,해고하다,회사는 예산 삭감으로 인해 여러 직원을 해고해야 했습니다.,解雇する,会社は予算削減のために数人の従業員を解雇しなければなりませんでした。,解雇,公司因预算削减不得不解雇几名员工。,despedir,La empresa tuvo que despedir a varios empleados debido a recortes presupuestarios.,sa thải,Công ty đã phải sa thải một số nhân viên do cắt giảm ngân sách.,เลิกจ้าง,บริษัทต้องเลิกจ้างพนักงานหลายคนเนื่องจากการตัดงบประมาณ,memberhentikan,Perusahaan harus memberhentikan beberapa karyawan karena pemotongan anggaran.
onboard,"The HR team will onboard all new hires next Monday.",입사 교육을 하다,인사팀이 다음 주 월요일에 모든 신규 채용자에게 입사 교육을 할 것입니다.,研修する,人事チームは来週の月曜日にすべての新入社員の研修を行います。,入职培训,人力资源团队将在下周一为所有新员工进行入职培训。,incorporar,El equipo de RRHH incorporará a todos los nuevos empleados el próximo lunes.,đào tạo hội nhập,Bộ phận nhân sự sẽ đào tạo hội nhập cho tất cả nhân viên mới vào thứ Hai tới.,ปฐมนิเทศ,ทีม HR จะปฐมนิเทศพนักงานใหม่ทั้งหมดในวันจันทร์หน้า,mengorientasi,Tim HR akan mengorientasi semua karyawan baru hari Senin depan.
furlough,Hundreds of government workers were placed on furlough during the shutdown.,일시 휴직,수백 명의 공무원이 정부 폐쇄 기간 동안 일시 휴직 처리되었습니다.,一時帰休,政府閉鎖中に数百人の政府職員が一時帰休になりました。,强制休假,在政府关闭期间数百名政府工作人员被强制休假。,permiso forzoso,Cientos de trabajadores del gobierno fueron puestos en permiso forzoso durante el cierre.,nghỉ phép tạm thời,Hàng trăm nhân viên chính phủ đã bị nghỉ phép tạm thời trong thời gian đóng cửa.,พักงาน,พนักงานรัฐบาลหลายร้อยคนถูกพักงานระหว่างการปิดหน่วยงาน,dirumahkan,Ratusan pekerja pemerintah dirumahkan selama penutupan.
severance,The dismissed employees received a generous severance package.,퇴직금,해고된 직원들은 넉넉한 퇴직금 패키지를 받았습니다.,退職金,解雇された従業員は手厚い退職金パッケージを受け取りました。,遣散费,被解雇的员工获得了丰厚的遣散费。,indemnización,Los empleados despedidos recibieron un generoso paquete de indemnización.,trợ cấp thôi việc,Các nhân viên bị sa thải đã nhận được gói trợ cấp thôi việc hậu hĩnh.,ค่าชดเชย,พนักงานที่ถูกเลิกจ้างได้รับค่าชดเชยจำนวนมาก,pesangon,Karyawan yang diberhentikan menerima paket pesangon yang besar.
grievance,The employee filed a formal grievance against her supervisor.,고충,직원이 상사에 대해 공식적인 고충을 제기했습니다.,苦情申し立て,従業員は上司に対して正式な苦情を申し立てました。,申诉,该员工对其主管提出了正式申诉。,queja formal,La empleada presentó una queja formal contra su supervisora.,khiếu nại,Nhân viên đã nộp đơn khiếu nại chính thức chống lại người giám sát.,ร้องทุกข์,พนักงานยื่นเรื่องร้องทุกข์อย่างเป็นทางการต่อหัวหน้า,keluhan,Karyawan tersebut mengajukan keluhan resmi terhadap atasannya.
broadband,Reliable broadband access is essential for remote workers.,광대역,안정적인 광대역 접속은 원격 근무자에게 필수적입니다.,ブロードバンド,信頼性の高いブロードバンドアクセスはリモートワーカーにとって不可欠です。,宽带,可靠的宽带接入对远程工作者至关重要。,banda ancha,El acceso a banda ancha confiable es esencial para los trabajadores remotos.,băng thông rộng,Truy cập băng thông rộng đáng tin cậy là điều cần thiết cho nhân viên làm việc từ xa.,บรอดแบนด์,การเข้าถึงบรอดแบนด์ที่เชื่อถือได้เป็นสิ่งจำเป็นสำหรับผู้ทำงานทางไกล,broadband,Akses broadband yang andal sangat penting bagi pekerja jarak jauh.
accelerate,"The company plans to accelerate production to meet rising demand.",가속하다,회사는 증가하는 수요를 충족하기 위해 생산을 가속할 계획이다.,加速する,会社は増加する需要に応えるために生産を加速する予定だ。,加速,公司计划加速生产以满足不断增长的需求。,acelerar,La empresa planea acelerar la producción para satisfacer la creciente demanda.,tăng tốc,Công ty dự định tăng tốc sản xuất để đáp ứng nhu cầu ngày càng tăng.,เร่ง,บริษัทวางแผนที่จะเร่งการผลิตเพื่อตอบสนองความต้องการที่เพิ่มขึ้น,mempercepat,Perusahaan berencana mempercepat produksi untuk memenuhi permintaan yang meningkat.
amplify,"The microphone helped amplify her voice across the auditorium.",증폭하다,마이크가 강당 전체에 그녀의 목소리를 증폭하는 데 도움이 되었다.,増幅する,マイクは講堂全体に彼女の声を増幅するのに役立った。,放大,麦克风帮助将她的声音放大到整个礼堂。,amplificar,El micrófono ayudó a amplificar su voz en todo el auditorio.,khuếch đại,Micro giúp khuếch đại giọng cô ấy khắp hội trường.,ขยาย,ไมโครโฟนช่วยขยายเสียงของเธอไปทั่วหอประชุม,memperkuat,Mikrofon membantu memperkuat suaranya ke seluruh auditorium.
escalate,"Tensions between the two countries continued to escalate throughout the summer.",고조되다,두 나라 사이의 긴장은 여름 내내 고조되었다.,エスカレートする,二国間の緊張は夏の間ずっとエスカレートし続けた。,升级,两国之间的紧张局势在整个夏天持续升级。,escalar,Las tensiones entre los dos países siguieron escalando durante todo el verano.,leo thang,Căng thẳng giữa hai nước tiếp tục leo thang suốt mùa hè.,ทวีความรุนแรง,ความตึงเครียดระหว่างสองประเทศยังคงทวีความรุนแรงตลอดฤดูร้อน,meningkat,Ketegangan antara kedua negara terus meningkat sepanjang musim panas.
