equity,"After years of paying the mortgage, they had significant equity in the house.",자본; 순자산,수년간 주택 담보 대출을 갚은 후 그들은 집에 상당한 자본을 갖게 되었다.,株式; 純資産,長年住宅ローンを支払った後、彼らは家にかなりの純資産を持っていた。,股权; 净值,多年偿还抵押贷款后，他们在房子中拥有了可观的净值。,capital; patrimonio,"Después de años pagando la hipoteca, tenían un patrimonio significativo en la casa.",vốn chủ sở hữu,"Sau nhiều năm trả thế chấp, họ đã có số vốn đáng kể trong ngôi nhà.",ส่วนของผู้ถือหุ้น; ทุน,หลังจากจ่ายสินเชื่อที่อยู่อาศัยหลายปี พวกเขามีส่วนทุนในบ้านมาก,ekuitas,"Setelah bertahun-tahun membayar hipotek, mereka memiliki ekuitas yang signifikan di rumah tersebut."
revenue,The company's annual revenue grew by fifteen percent.,수익; 매출,그 회사의 연간 매출은 15퍼센트 증가했다.,収益,その会社の年間収益は15パーセント増加した。,收入,公司年收入增长了百分之十五。,ingresos,Los ingresos anuales de la empresa crecieron un quince por ciento.,doanh thu,Doanh thu hàng năm của công ty tăng 15 phần trăm.,รายได้,รายได้ประจำปีของบริษัทเติบโตขึ้นสิบห้าเปอร์เซ็นต์,pendapatan,Pendapatan tahunan perusahaan tumbuh lima belas persen.
commodity,Gold is a widely traded commodity in global markets.,상품; 원자재,금은 세계 시장에서 널리 거래되는 상품이다.,商品; コモディティ,金は世界市場で広く取引されている商品である。,商品; 大宗商品,黄金是全球市场上广泛交易的商品。,materia prima,El oro es una materia prima ampliamente comercializada en los mercados globales.,hàng hóa,Vàng là hàng hóa được giao dịch rộng rãi trên thị trường toàn cầu.,สินค้าโภคภัณฑ์,ทองคำเป็นสินค้าโภคภัณฑ์ที่มีการซื้อขายอย่างกว้างขวางในตลาดโลก,komoditas,Emas adalah komoditas yang banyak diperdagangkan di pasar global.
liquidate,The company was forced to liquidate its assets to pay creditors.,청산하다,그 회사는 채권자들에게 갚기 위해 자산을 청산해야 했다.,清算する,その会社は債権者に支払うために資産を清算せざるを得なかった。,清算,公司被迫清算资产以偿还债权人。,liquidar,La empresa se vio obligada a liquidar sus activos para pagar a los acreedores.,thanh lý,Công ty buộc phải thanh lý tài sản để trả cho các chủ nợ.,ชำระบัญชี; เปลี่ยนเป็นเงินสด,บริษัทถูกบังคับให้ชำระบัญชีสินทรัพย์เพื่อจ่ายให้เจ้าหนี้,melikuidasi,Perusahaan dipaksa melikuidasi asetnya untuk membayar kreditur.
depreciation,The depreciation of the car's value was faster than expected.,감가상각,자동차의 감가상각이 예상보다 빠르게 진행되었다.,減価償却,車の価値の減価償却は予想より早かった。,折旧,汽车的折旧速度比预期更快。,depreciación,La depreciación del valor del auto fue más rápida de lo esperado.,khấu hao,Sự khấu hao giá trị của chiếc xe nhanh hơn dự kiến.,ค่าเสื่อมราคา,ค่าเสื่อมราคาของรถยนต์เร็วกว่าที่คาดไว้,depresiasi,Depresiasi nilai mobil lebih cepat dari yang diperkirakan.
audit,The tax authority conducted a thorough audit of the firm.,감사; 회계 감사,세무 당국은 그 회사에 대해 철저한 감사를 실시했다.,監査,税務当局はその会社の徹底的な監査を行った。,审计,税务机关对该公司进行了彻底的审计。,auditoría,La autoridad fiscal realizó una auditoría exhaustiva de la empresa.,kiểm toán,Cơ quan thuế đã tiến hành kiểm toán kỹ lưỡng đối với công ty.,การตรวจสอบบัญชี,หน่วยงานภาษีดำเนินการตรวจสอบบัญชีของบริษัทอย่างละเอียด,audit,Otoritas pajak melakukan audit menyeluruh terhadap perusahaan tersebut.
hedge,Investors often hedge against risk by diversifying their holdings.,헤지; 위험 회피,투자자들은 보유 자산을 다각화하여 위험을 회피한다.,ヘッジ,投資家はしばしば保有資産を分散させてリスクをヘッジする。,对冲,投资者通常通过分散投资来对冲风险。,cobertura,Los inversores a menudo se protegen contra el riesgo diversificando sus inversiones.,phòng ngừa rủi ro,Nhà đầu tư thường phòng ngừa rủi ro bằng cách đa dạng hóa danh mục.,ป้องกันความเสี่ยง,นักลงทุนมักป้องกันความเสี่ยงโดยการกระจายการถือครอง,lindung nilai,Investor sering melakukan lindung nilai terhadap risiko dengan mendiversifikasi kepemilikan mereka.
collateral,The bank required collateral before approving the loan.,담보,은행은 대출 승인 전에 담보를 요구했다.,担保,銀行はローンの承認前に担保を要求した。,抵押品,银行在批准贷款之前要求提供抵押品。,garantía,El banco requirió una garantía antes de aprobar el préstamo.,tài sản thế chấp,Ngân hàng yêu cầu tài sản thế chấp trước khi phê duyệt khoản vay.,หลักประกัน,ธนาคารต้องการหลักประกันก่อนอนุมัติสินเชื่อ,jaminan,Bank memerlukan jaminan sebelum menyetujui pinjaman.
yield,The bond offers a yield of four percent per year.,수익률,그 채권은 연 4퍼센트의 수익률을 제공한다.,利回り,その債券は年4パーセントの利回りを提供する。,收益率,该债券提供每年百分之四的收益率。,rendimiento,El bono ofrece un rendimiento del cuatro por ciento anual.,lợi suất,Trái phiếu mang lại lợi suất bốn phần trăm mỗi năm.,ผลตอบแทน,พันธบัตรนี้ให้ผลตอบแทนร้อยละสี่ต่อปี,imbal hasil,Obligasi tersebut menawarkan imbal hasil empat persen per tahun.
speculation,Real estate speculation drove housing prices to unsustainable levels.,투기,부동산 투기가 주택 가격을 지속 불가능한 수준으로 끌어올렸다.,投機,不動産投機が住宅価格を持続不可能な水準に押し上げた。,投机,房地产投机将房价推至不可持续的水平。,especulación,La especulación inmobiliaria llevó los precios de la vivienda a niveles insostenibles.,đầu cơ,Đầu cơ bất động sản đã đẩy giá nhà lên mức không bền vững.,การเก็งกำไร,การเก็งกำไรอสังหาริมทรัพย์ทำให้ราคาบ้านสูงขึ้นจนไม่ยั่งยืน,spekulasi,Spekulasi properti mendorong harga rumah ke tingkat yang tidak berkelanjutan.
fiscal,The government announced a new fiscal policy to stimulate growth.,재정의,정부는 성장을 촉진하기 위한 새로운 재정 정책을 발표했다.,財政の,政府は成長を刺激するための新しい財政政策を発表した。,财政的,政府宣布了刺激经济增长的新财政政策。,fiscal,El gobierno anunció una nueva política fiscal para estimular el crecimiento.,tài chính; tài khóa,Chính phủ đã công bố chính sách tài khóa mới để kích thích tăng trưởng.,การคลัง,รัฐบาลประกาศนโยบายการคลังใหม่เพื่อกระตุ้นการเติบโต,fiskal,Pemerintah mengumumkan kebijakan fiskal baru untuk merangsang pertumbuhan.
monetary,The central bank adjusted its monetary policy to control inflation.,통화의; 금융의,중앙은행은 인플레이션을 통제하기 위해 통화 정책을 조정했다.,金融の; 貨幣の,中央銀行はインフレを制御するために金融政策を調整した。,货币的,央行调整了货币政策以控制通货膨胀。,monetario,El banco central ajustó su política monetaria para controlar la inflación.,tiền tệ,Ngân hàng trung ương đã điều chỉnh chính sách tiền tệ để kiểm soát lạm phát.,การเงิน; ทางการเงิน,ธนาคารกลางปรับนโยบายการเงินเพื่อควบคุมเงินเฟ้อ,moneter,Bank sentral menyesuaikan kebijakan moneternya untuk mengendalikan inflasi.
variable,You need to control every variable to get accurate results.,변수,정확한 결과를 얻으려면 모든 변수를 통제해야 한다.,変数,正確な結果を得るには、すべての変数を制御する必要がある。,变量,你需要控制每个变量才能获得准确的结果。,variable,Necesitas controlar cada variable para obtener resultados precisos.,biến số,Bạn cần kiểm soát mọi biến số để có kết quả chính xác.,ตัวแปร,คุณต้องควบคุมตัวแปรทุกตัวเพื่อให้ได้ผลลัพธ์ที่แม่นยำ,variabel,Anda perlu mengontrol setiap variabel untuk mendapatkan hasil yang akurat.
observation,Careful observation of animal behavior led to a major discovery.,관찰,동물 행동에 대한 세심한 관찰이 중요한 발견으로 이어졌다.,観察,動物の行動を注意深く観察したことが大きな発見につながった。,观察,对动物行为的仔细观察促成了一项重大发现。,observación,La observación cuidadosa del comportamiento animal llevó a un gran descubrimiento.,quan sát,Việc quan sát kỹ hành vi động vật đã dẫn đến một phát hiện lớn.,การสังเกต,การสังเกตพฤติกรรมสัตว์อย่างรอบคอบนำไปสู่การค้นพบครั้งสำคัญ,pengamatan,Pengamatan cermat terhadap perilaku hewan menghasilkan penemuan besar.
organism,Every living organism needs water to survive.,유기체,모든 살아있는 유기체는 생존하기 위해 물이 필요하다.,生物,すべての生物は生きるために水を必要とする。,有机体,每个活的有机体都需要水来生存。,organismo,Todo organismo vivo necesita agua para sobrevivir.,sinh vật,Mọi sinh vật sống đều cần nước để tồn tại.,สิ่งมีชีวิต,สิ่งมีชีวิตทุกชนิดต้องการน้ำเพื่อความอยู่รอด,organisme,Setiap organisme hidup membutuhkan air untuk bertahan hidup.
radiation,Prolonged exposure to radiation can be harmful to human health.,방사선,방사선에 장기간 노출되면 인체 건강에 해로울 수 있다.,放射線,放射線への長期的な曝露は人体に有害となりうる。,辐射,长时间暴露在辐射下对人体健康有害。,radiación,La exposición prolongada a la radiación puede ser perjudicial para la salud.,bức xạ,Tiếp xúc lâu với bức xạ có thể gây hại cho sức khỏe con người.,รังสี,การสัมผัสรังสีเป็นเวลานานอาจเป็นอันตรายต่อสุขภาพ,radiasi,Paparan radiasi yang berkepanjangan dapat berbahaya bagi kesehatan manusia.
specimen,The museum has a rare specimen of an ancient insect preserved in amber.,표본,그 박물관에는 호박에 보존된 고대 곤충의 희귀한 표본이 있다.,標本,その博物館には琥珀に保存された古代昆虫の貴重な標本がある。,标本,博物馆有一件保存在琥珀中的珍贵古代昆虫标本。,espécimen,El museo tiene un espécimen raro de un insecto antiguo preservado en ámbar.,mẫu vật,Bảo tàng có một mẫu vật quý hiếm của côn trùng cổ đại được bảo quản trong hổ phách.,ตัวอย่าง,พิพิธภัณฑ์มีตัวอย่างหายากของแมลงโบราณที่เก็บรักษาไว้ในอำพัน,spesimen,Museum itu memiliki spesimen langka serangga kuno yang terawetkan dalam amber.
