crack,There is a crack in the wall.,금; 균열,벽에 금이 가 있어요.,ひび; 亀裂,壁にひびが入っている。,裂缝,墙上有一条裂缝。,grieta,Hay una grieta en la pared.,vết nứt,Có vết nứt trên tường.,รอยร้าว,มีรอยร้าวบนกำแพง,retakan,Ada retakan di dinding.
drip,Water is dripping from the ceiling.,떨어지다; 물방울,천장에서 물이 떨어지고 있어요.,滴る; しずく,天井から水が滴っている。,滴; 水滴,天花板在滴水。,gotear; goteo,El agua está goteando del techo.,nhỏ giọt,Nước đang nhỏ giọt từ trần nhà.,หยด,น้ำหยดจากเพดาน,menetes,Air menetes dari langit-langit.
clog,The sink is clogged with hair.,막히다,세면대가 머리카락으로 막혔어요.,詰まる,シンクが髪の毛で詰まっている。,堵塞,水槽被头发堵住了。,taparse; atascarse,El lavabo está tapado con cabello.,tắc,Bồn rửa bị tắc bởi tóc.,อุดตัน,อ่างล้างหน้าอุดตันด้วยเส้นผม,tersumbat,Wastafel tersumbat oleh rambut.
shortcut,I know a shortcut to the station.,지름길,역까지 지름길을 알고 있어요.,近道,駅への近道を知っています。,捷径; 近路,我知道去车站的捷径。,atajo,Conozco un atajo a la estación.,đường tắt,Tôi biết đường tắt đến ga.,ทางลัด,ฉันรู้ทางลัดไปสถานี,jalan pintas,Saya tahu jalan pintas ke stasiun.
passenger,The bus has 30 passengers.,승객,버스에 30명의 승객이 있어요.,乗客,バスには30人の乗客がいる。,乘客,公交车上有30名乘客。,pasajero,El autobús tiene 30 pasajeros.,hành khách,Xe buýt có 30 hành khách.,ผู้โดยสาร,รถบัสมีผู้โดยสาร 30 คน,penumpang,Bus itu memiliki 30 penumpang.
pilot,The pilot landed the plane safely.,조종사,조종사가 비행기를 안전하게 착륙시켰어요.,パイロット,パイロットが飛行機を安全に着陸させた。,飞行员,飞行员安全降落了飞机。,piloto,El piloto aterrizó el avión de forma segura.,phi công,Phi công hạ cánh máy bay an toàn.,นักบิน,นักบินลงจอดเครื่องบินอย่างปลอดภัย,pilot,Pilot mendaratkan pesawat dengan selamat.
captain,The captain welcomed passengers on board.,기장; 선장,기장이 탑승한 승객들을 환영했어요.,機長; 船長,機長が搭乗客を歓迎した。,机长; 船长,机长欢迎乘客登机。,capitán,El capitán dio la bienvenida a los pasajeros a bordo.,cơ trưởng,Cơ trưởng chào đón hành khách lên máy bay.,กัปตัน,กัปตันต้อนรับผู้โดยสารบนเครื่อง,kapten,Kapten menyambut penumpang di pesawat.
crew,The crew prepared the cabin for takeoff.,승무원,승무원이 이륙을 위해 객실을 준비했어요.,乗務員; クルー,乗務員が離陸に備えてキャビンを準備した。,机组人员,机组人员为起飞准备了客舱。,tripulación,La tripulación preparó la cabina para el despegue.,phi hành đoàn,Phi hành đoàn chuẩn bị khoang cho cất cánh.,ลูกเรือ,ลูกเรือเตรียมห้องโดยสารสำหรับการขึ้นบิน,awak,Awak menyiapkan kabin untuk lepas landas.
runway,The plane is on the runway.,활주로,비행기가 활주로에 있어요.,滑走路,飛行機が滑走路にいる。,跑道,飞机在跑道上。,pista de aterrizaje,El avión está en la pista de aterrizaje.,đường băng,Máy bay đang trên đường băng.,รันเวย์,เครื่องบินอยู่บนรันเวย์,landasan pacu,Pesawat ada di landasan pacu.
seatbelt,Fasten your seatbelt before the plane takes off.,안전벨트,비행기가 이륙하기 전에 안전벨트를 매세요.,シートベルト,飛行機が離陸する前にシートベルトを締めてください。,安全带,飞机起飞前系好安全带。,cinturón de seguridad,Abróchate el cinturón de seguridad antes del despegue.,dây an toàn,Thắt dây an toàn trước khi máy bay cất cánh.,เข็มขัดนิรภัย,คาดเข็มขัดนิรภัยก่อนเครื่องขึ้น,sabuk pengaman,Kenakan sabuk pengaman sebelum pesawat lepas landas.
takeoff,The takeoff was very smooth.,이륙,이륙이 매우 부드러웠어요.,離陸,離陸はとても滑らかだった。,起飞,起飞非常平稳。,despegue,El despegue fue muy suave.,cất cánh,Việc cất cánh rất êm.,การขึ้นบิน,การขึ้นบินราบรื่นมาก,lepas landas,Lepas landas sangat mulus.
landing,The landing was a bit bumpy.,착륙,착륙이 좀 울퉁불퉁했어요.,着陸,着陸は少し揺れた。,降落; 着陆,降落时有点颠簸。,aterrizaje,El aterrizaje fue un poco turbulento.,hạ cánh,Hạ cánh hơi xóc.,การลงจอด,การลงจอดสั่นเล็กน้อย,pendaratan,Pendaratan sedikit berguncang.
luggage carousel,Wait for your bags at the luggage carousel.,수하물 컨베이어,수하물 컨베이어에서 가방을 기다리세요.,手荷物回転台,手荷物回転台で荷物を待ってください。,行李转盘,在行李转盘等你的包。,banda de equipaje; carrusel de equipaje,Espera tus maletas en la banda de equipaje.,băng chuyền hành lý,Chờ hành lý ở băng chuyền.,สายพานรับสัมภาระ,รอกระเป๋าที่สายพานรับสัมภาระ,sabuk bagasi,Tunggu tas Anda di sabuk bagasi.
