departure,The departure time is 3 PM.,출발,출발 시간은 오후 3시입니다.,出発,出発時間は午後3時です。,出发,出发时间是下午3点。,salida,La hora de salida es a las 3 PM.,khởi hành,Giờ khởi hành là 3 giờ chiều.,การออกเดินทาง,เวลาออกเดินทางคือบ่าย 3 โมง,keberangkatan,Waktu keberangkatan adalah pukul 3 sore.
arrival,The arrival is scheduled for noon.,도착,도착은 정오로 예정되어 있습니다.,到着,到着は正午に予定されています。,到达,到达时间预定为中午。,llegada,La llegada está programada para el mediodía.,đến nơi,Dự kiến đến nơi vào buổi trưa.,การมาถึง,กำหนดมาถึงตอนเที่ยง,kedatangan,Kedatangan dijadwalkan pada siang hari.
boarding pass,Please show your boarding pass.,탑승권,탑승권을 보여 주세요.,搭乗券,搭乗券を見せてください。,登机牌,请出示您的登机牌。,tarjeta de embarque,Por favor muestre su tarjeta de embarque.,thẻ lên máy bay,Vui lòng xuất trình thẻ lên máy bay.,บัตรขึ้นเครื่อง,กรุณาแสดงบัตรขึ้นเครื่องของคุณ,boarding pass,Silakan tunjukkan boarding pass Anda.
customs,We went through customs quickly.,세관,우리는 세관을 빨리 통과했습니다.,税関,私たちはすぐに税関を通りました。,海关,我们很快通过了海关。,aduana,Pasamos por la aduana rápidamente.,hải quan,Chúng tôi đã qua hải quan nhanh chóng.,ศุลกากร,เราผ่านศุลกากรได้อย่างรวดเร็ว,bea cukai,Kami melewati bea cukai dengan cepat.
luggage,My luggage is very heavy.,짐,제 짐이 매우 무겁습니다.,荷物,私の荷物はとても重いです。,行李,我的行李非常重。,equipaje,Mi equipaje es muy pesado.,hành lý,Hành lý của tôi rất nặng.,สัมภาระ,สัมภาระของฉันหนักมาก,bagasi,Bagasi saya sangat berat.
suitcase,She packed her suitcase last night.,여행 가방,그녀는 어젯밤에 여행 가방을 쌌습니다.,スーツケース,彼女は昨夜スーツケースを詰めました。,行李箱,她昨晚收拾了行李箱。,maleta,Ella hizo su maleta anoche.,vali,Cô ấy đã đóng vali tối qua.,กระเป๋าเดินทาง,เธอจัดกระเป๋าเดินทางเมื่อคืนนี้,koper,Dia mengemas kopernya semalam.
terminal,The bus leaves from terminal 2.,터미널,버스는 터미널 2에서 출발합니다.,ターミナル,バスはターミナル2から出発します。,航站楼,巴士从2号航站楼出发。,terminal,El autobús sale de la terminal 2.,nhà ga,Xe buýt khởi hành từ nhà ga số 2.,อาคารผู้โดยสาร,รถบัสออกจากอาคารผู้โดยสาร 2,terminal,Bus berangkat dari terminal 2.
gate,Our gate number is 15.,탑승구,우리 탑승구 번호는 15번입니다.,ゲート,私たちのゲート番号は15です。,登机口,我们的登机口是15号。,puerta,Nuestra puerta es la número 15.,cổng,Số cổng của chúng tôi là 15.,ประตูขึ้นเครื่อง,หมายเลขประตูขึ้นเครื่องของเราคือ 15,gerbang,Nomor gerbang kami adalah 15.
flight,The flight takes about two hours.,비행,비행은 약 두 시간 걸립니다.,フライト,フライトは約2時間かかります。,航班,航班大约需要两个小时。,vuelo,El vuelo dura unas dos horas.,chuyến bay,Chuyến bay mất khoảng hai tiếng.,เที่ยวบิน,เที่ยวบินใช้เวลาประมาณสองชั่วโมง,penerbangan,Penerbangan memakan waktu sekitar dua jam.
delay,There was a long delay at the airport.,지연,공항에서 오랜 지연이 있었습니다.,遅延,空港で長い遅延がありました。,延误,机场出现了长时间的延误。,retraso,Hubo un largo retraso en el aeropuerto.,sự chậm trễ,Có sự chậm trễ lâu ở sân bay.,ความล่าช้า,มีความล่าช้านานที่สนามบิน,penundaan,Ada penundaan lama di bandara.
reservation,I made a reservation for tonight.,예약,오늘 밤 예약을 했습니다.,予約,今夜の予約をしました。,预订,我订了今晚的位置。,reservación,Hice una reservación para esta noche.,đặt chỗ,Tôi đã đặt chỗ cho tối nay.,การจอง,ฉันทำการจองสำหรับคืนนี้,reservasi,Saya membuat reservasi untuk malam ini.
check-in,Check-in starts at 2 PM.,체크인,체크인은 오후 2시에 시작합니다.,チェックイン,チェックインは午後2時から始まります。,办理登机,办理登机从下午2点开始。,registro,El registro comienza a las 2 PM.,làm thủ tục,Làm thủ tục bắt đầu lúc 2 giờ chiều.,เช็คอิน,เช็คอินเริ่มเวลาบ่าย 2 โมง,check-in,Check-in dimulai pukul 2 sore.
one-way,I bought a one-way ticket.,편도,편도 티켓을 샀습니다.,片道,片道切符を買いました。,单程,我买了一张单程票。,solo ida,Compré un boleto de solo ida.,một chiều,Tôi đã mua vé một chiều.,เที่ยวเดียว,ฉันซื้อตั๋วเที่ยวเดียว,sekali jalan,Saya membeli tiket sekali jalan.
round-trip,A round-trip ticket is cheaper.,왕복,왕복 티켓이 더 쌉니다.,往復,往復切符の方が安いです。,往返,往返票更便宜。,ida y vuelta,Un boleto de ida y vuelta es más barato.,khứ hồi,Vé khứ hồi rẻ hơn.,ไป-กลับ,ตั๋วไป-กลับถูกกว่า,pulang-pergi,Tiket pulang-pergi lebih murah.
boarding gate,We waited near the boarding gate.,탑승 게이트,우리는 탑승 게이트 근처에서 기다렸습니다.,搭乗ゲート,搭乗ゲートの近くで待ちました。,登机门,我们在登机门附近等候。,puerta de embarque,Esperamos cerca de la puerta de embarque.,cửa lên máy bay,Chúng tôi chờ gần cửa lên máy bay.,ประตูขึ้นเครื่อง,เรารอใกล้ประตูขึ้นเครื่อง,gerbang boarding,Kami menunggu dekat gerbang boarding.
visa,She applied for a travel visa.,비자,그녀는 여행 비자를 신청했습니다.,ビザ,彼女は旅行ビザを申請しました。,签证,她申请了旅行签证。,visa,Ella solicitó una visa de viaje.,thị thực,Cô ấy đã xin thị thực du lịch.,วีซ่า,เธอสมัครวีซ่าท่องเที่ยว,visa,Dia mengajukan visa perjalanan.
itinerary,Here is our travel itinerary.,여행 일정,여기 우리 여행 일정이 있습니다.,旅程,こちらが旅行の旅程です。,行程,这是我们的旅行行程。,itinerario,Aquí está nuestro itinerario de viaje.,lịch trình,Đây là lịch trình du lịch của chúng tôi.,กำหนดการเดินทาง,นี่คือกำหนดการเดินทางของเรา,rencana perjalanan,Ini adalah rencana perjalanan kami.
layover,We have a two-hour layover in Tokyo.,경유,도쿄에서 두 시간 경유합니다.,乗り継ぎ,東京で2時間の乗り継ぎがあります。,转机,我们在东京有两小时的转机。,escala,Tenemos una escala de dos horas en Tokio.,quá cảnh,Chúng tôi quá cảnh hai tiếng ở Tokyo.,แวะพัก,เรามีแวะพักสองชั่วโมงที่โตเกียว,transit,Kami transit dua jam di Tokyo.
aisle,I prefer an aisle seat.,통로,저는 통로 좌석을 선호합니다.,通路,通路側の席が好みです。,过道,我更喜欢过道座位。,pasillo,Prefiero un asiento de pasillo.,lối đi,Tôi thích ghế lối đi hơn.,ทางเดิน,ฉันชอบที่นั่งริมทางเดิน,lorong,Saya lebih suka kursi lorong.
window seat,Can I have a window seat?,창가 좌석,창가 좌석을 받을 수 있나요?,窓側席,窓側の席をもらえますか？,靠窗座位,我可以坐靠窗座位吗？,asiento de ventana,¿Puedo tener un asiento de ventana?,ghế cạnh cửa sổ,Tôi có thể ngồi ghế cạnh cửa sổ không?,ที่นั่งริมหน้าต่าง,ขอที่นั่งริมหน้าต่างได้ไหม?,kursi jendela,Bisakah saya mendapat kursi jendela?
carry-on,This bag is my carry-on.,기내 반입 가방,이 가방은 제 기내 반입 가방입니다.,機内持ち込み,このバッグは機内持ち込みです。,随身行李,这个包是我的随身行李。,equipaje de mano,Esta bolsa es mi equipaje de mano.,hành lý xách tay,Túi này là hành lý xách tay của tôi.,กระเป๋าถือขึ้นเครื่อง,กระเป๋าใบนี้เป็นกระเป๋าถือขึ้นเครื่องของฉัน,bagasi kabin,Tas ini adalah bagasi kabin saya.
runway,The plane is on the runway.,활주로,비행기가 활주로에 있습니다.,滑走路,飛行機は滑走路にいます。,跑道,飞机在跑道上。,pista,El avión está en la pista.,đường băng,Máy bay đang ở trên đường băng.,รันเวย์,เครื่องบินอยู่บนรันเวย์,landasan pacu,Pesawat berada di landasan pacu.
takeoff,The takeoff was very smooth.,이륙,이륙이 매우 순조로웠습니다.,離陸,離陸はとてもスムーズでした。,起飞,起飞非常平稳。,despegue,El despegue fue muy suave.,cất cánh,Việc cất cánh rất êm.,การขึ้นบิน,การขึ้นบินราบรื่นมาก,lepas landas,Lepas landasnya sangat mulus.
landing,The landing was a bit bumpy.,착륙,착륙이 좀 흔들렸습니다.,着陸,着陸は少し揺れました。,着陆,着陆有点颠簸。,aterrizaje,El aterrizaje fue un poco turbulento.,hạ cánh,Việc hạ cánh hơi xóc.,การลงจอด,การลงจอดสะเทือนเล็กน้อย,pendaratan,Pendaratannya agak berguncang.
turbulence,The turbulence scared some passengers.,난기류,난기류가 일부 승객을 놀라게 했습니다.,乱気流,乱気流で一部の乗客が怖がりました。,气流颠簸,气流颠簸吓到了一些乘客。,turbulencia,La turbulencia asustó a algunos pasajeros.,nhiễu động,Nhiễu động làm một số hành khách sợ.,ความปั่นป่วน,ความปั่นป่วนทำให้ผู้โดยสารบางคนตกใจ,turbulensi,Turbulensi membuat beberapa penumpang takut.
cabin,The cabin crew was very friendly.,객실,객실 승무원이 매우 친절했습니다.,客室,客室乗務員はとても親切でした。,客舱,客舱乘务员非常友好。,cabina,La tripulación de cabina fue muy amable.,khoang,Phi hành đoàn rất thân thiện.,ห้องโดยสาร,ลูกเรือประจำห้องโดยสารเป็นมิตรมาก,kabin,Kru kabin sangat ramah.
